,,Price
2023,3024,95.02
2023,3025,90
2023,3026,84.3
2023,3027,83.71
2023,3028,84.86
2023,3029,85.08
2023,3030,82.48
2023,3031,77.51
2023,3032,57.01
2023,3033,30
2023,3034,25
2023,3035,25
2023,3036,25
2023,3037,25
2023,3038,10.1
2023,3039,4.17
2023,3040,5
2023,3041,20
2023,3042,74.99
2023,3043,107.43
2023,3044,111
2023,3045,115.5
2023,3046,100
2023,3047,107
2023,3048,88.58
2023,3049,87.23
2023,3050,84.01
2023,3051,84.16
2023,3052,103.64
2023,3053,117.09
2023,3054,120
2023,3055,115
2023,3056,100.01
2023,3057,92.04
2023,3058,83.49
2023,3059,83
2023,3060,83.71
2023,3061,77.99
2023,3062,78
2023,3063,78.91
2023,3064,82.51
2023,3065,83.69
2023,3066,110.68
2023,3067,122.76
2023,3068,126.14
2023,3069,120
2023,3070,110.68
2023,3071,105.59
2023,3072,97.76
2023,3073,95
2023,3074,96.09
2023,3075,94
2023,3076,105
2023,3077,111.58
2023,3078,121
2023,3079,117.88
2023,3080,107.54
2023,3081,99.76
2023,3082,105.59
2023,3083,103.18
2023,3084,77.99
2023,3085,71.41
2023,3086,45
2023,3087,35
2023,3088,35
2023,3089,43.71
2023,3090,72.01
2023,3091,101.91
2023,3092,110.99
2023,3093,104.67
2023,3094,89.93
2023,3095,95
2023,3096,90.09
2023,3097,88.38
2023,3098,86.19
2023,3099,81.77
2023,3100,81.01
2023,3101,88.8
2023,3102,104.28
2023,3103,105
2023,3104,84
2023,3105,70.42
2023,3106,69.61
2023,3107,69.16
2023,3108,68.91
2023,3109,60
2023,3110,45.21
2023,3111,45.1
2023,3112,49
2023,3113,68
2023,3114,77.62
2023,3115,105.46
2023,3116,129
2023,3117,115.32
2023,3118,109.11
2023,3119,100
2023,3120,96.94
2023,3121,96
2023,3122,84.17
2023,3123,82
2023,3124,88.51
2023,3125,97.76
2023,3126,109.93
2023,3127,103.95
2023,3128,89
2023,3129,70
2023,3130,65.62
2023,3131,65.01
2023,3132,64.81
2023,3133,64.16
2023,3134,50.01
2023,3135,45.21
2023,3136,45.31
2023,3137,45.31
2023,3138,69.57
2023,3139,100.3
2023,3140,112.37
2023,3141,113.95
2023,3142,101.66
2023,3143,98.53
2023,3144,90.55
2023,3145,89.84
2023,3146,90
2023,3147,90.42
2023,3148,95.47
2023,3149,101.63
2023,3150,115.47
2023,3151,103.04
2023,3152,93.09
2023,3153,72
2023,3154,61.01
2023,3155,60.61
2023,3156,60.16
2023,3157,44.99
2023,3158,31
2023,3159,7.62
2023,3160,14
2023,3161,20
2023,3162,60.41
2023,3163,89.84
2023,3164,96.8
2023,3165,99.81
2023,3166,93
2023,3167,87.82
2023,3168,85.44
2023,3169,87.16
2023,3170,78.1
2023,3171,76
2023,3172,77.7
2023,3173,79.03
2023,3174,83.01
2023,3175,63.6
2023,3176,35.75
2023,3177,10
2023,3178,5
2023,3179,5
2023,3180,5
2023,3181,4.17
2023,3182,3
2023,3183,2.91
2023,3184,4.16
2023,3185,10
2023,3186,44.99
2023,3187,83
2023,3188,101.11
2023,3189,100.2
2023,3190,94.81
2023,3191,77.95
2023,3192,70.12
2023,3193,60.8
2023,3194,70.12
2023,3195,70.12
2023,3196,70.26
2023,3197,70.51
2023,3198,65
2023,3199,41
2023,3200,0
2023,3201,0
2023,3202,0
2023,3203,0
2023,3204,0
2023,3205,0
2023,3206,0
2023,3207,0
2023,3208,0
2023,3209,1.5
2023,3210,4.28
2023,3211,60.53
2023,3212,97.81
2023,3213,98.96
2023,3214,90.84
2023,3215,92.86
2023,3216,88.27
2023,3217,82.09
2023,3218,73.69
2023,3219,71.96
2023,3220,73.84
2023,3221,86.05
2023,3222,99.57
2023,3223,93
2023,3224,55.5
2023,3225,42.91
2023,3226,14
2023,3227,5
2023,3228,4.17
2023,3229,4.17
2023,3230,4.16
2023,3231,4.16
2023,3232,4.16
2023,3233,4.17
2023,3234,44.16
2023,3235,93
2023,3236,103.5
2023,3237,101.81
2023,3238,88.27
2023,3239,67.81
2023,3240,65
2023,3241,49.52
2023,3242,47.81
2023,3243,46
2023,3244,48.01
2023,3245,65.3
2023,3246,70.12
2023,3247,66.82
2023,3248,40.35
2023,3249,14
2023,3250,5
2023,3251,5
2023,3252,12.95
2023,3253,12.95
2023,3254,4.17
2023,3255,5
2023,3256,14.27
2023,3257,20
2023,3258,46
2023,3259,74.11
2023,3260,99.25
2023,3261,74.5
2023,3262,65.51
2023,3263,71.05
2023,3264,51.38
2023,3265,45.6
2023,3266,45.4
2023,3267,43.21
2023,3268,43.99
2023,3269,65.3
2023,3270,67.81
2023,3271,58
2023,3272,44
2023,3273,35
2023,3274,25
2023,3275,27.37
2023,3276,33.91
2023,3277,26.78
2023,3278,18.16
2023,3279,34.41
2023,3280,40
2023,3281,35.01
2023,3282,50
2023,3283,73.27
2023,3284,99.25
2023,3285,87
2023,3286,69
2023,3287,66.3
2023,3288,56
2023,3289,53.87
2023,3290,53.87
2023,3291,66
2023,3292,67.22
2023,3293,69.07
2023,3294,87.77
2023,3295,72.37
2023,3296,49.99
2023,3297,40.8
2023,3298,35
2023,3299,29.99
2023,3300,22.33
2023,3301,20
2023,3302,20
2023,3303,15
2023,3304,20.3
2023,3305,28
2023,3306,41.05
2023,3307,70.12
2023,3308,94.94
2023,3309,88.25
2023,3310,73.96
2023,3311,76.88
2023,3312,73.54
2023,3313,70.58
2023,3314,71.98
2023,3315,69.07
2023,3316,71.16
2023,3317,73.23
2023,3318,76.48
2023,3319,69.58
2023,3320,46.07
2023,3321,42.77
2023,3322,40
2023,3323,42.77
2023,3324,42.77
2023,3325,30.87
2023,3326,30.87
2023,3327,30.87
2023,3328,39.47
2023,3329,43.17
2023,3330,47.97
2023,3331,80.49
2023,3332,95
2023,3333,95.17
2023,3334,85.78
2023,3335,71.44
2023,3336,66.07
2023,3337,66.52
2023,3338,60
2023,3339,59.61
2023,3340,55.7
2023,3341,62.08
2023,3342,62.46
2023,3343,59.76
2023,3344,40.04
2023,3345,6.2
2023,3346,4.16
2023,3347,10.17
2023,3348,5
2023,3349,5
2023,3350,4.16
2023,3351,4.16
2023,3352,25.94
2023,3353,53.68
2023,3354,64.66
2023,3355,70
2023,3356,81.06
2023,3357,78.6
2023,3358,70
2023,3359,52.2
2023,3360,40.04
2023,3361,33.88
2023,3362,28.77
2023,3363,29.95
2023,3364,28.26
2023,3365,30.81
2023,3366,27.55
2023,3367,20
2023,3368,2.14
2023,3369,0
2023,3370,1.5
2023,3371,1.6
2023,3372,2.91
2023,3373,4.16
2023,3374,1.6
2023,3375,1.6
2023,3376,4.16
2023,3377,41.34
2023,3378,61.33
2023,3379,78.12
2023,3380,91
2023,3381,89.94
2023,3382,83.5
2023,3383,88.29
2023,3384,82.66
2023,3385,82.46
2023,3386,82.66
2023,3387,81
2023,3388,83.97
2023,3389,90.32
2023,3390,103.56
2023,3391,113.42
2023,3392,105.79
2023,3393,93.02
2023,3394,86.07
2023,3395,85.17
2023,3396,82.66
2023,3397,80
2023,3398,73.64
2023,3399,79.69
2023,3400,80.53
2023,3401,84.49
2023,3402,89.1
2023,3403,91.47
2023,3404,102.32
2023,3405,100
2023,3406,90
2023,3407,96.15
2023,3408,93.6
2023,3409,82
2023,3410,80
2023,3411,79.57
2023,3412,79.57
2023,3413,79.57
2023,3414,93.46
2023,3415,98.66
2023,3416,92
2023,3417,83.25
2023,3418,75.75
2023,3419,73.87
2023,3420,64.92
2023,3421,65.21
2023,3422,62.96
2023,3423,60
2023,3424,65.01
2023,3425,79.57
2023,3426,97.09
2023,3427,100.11
2023,3428,105
2023,3429,104.79
2023,3430,98.53
2023,3431,94.53
2023,3432,90
2023,3433,78.77
2023,3434,75.21
2023,3435,75
2023,3436,75.4
2023,3437,75.76
2023,3438,96
2023,3439,100.46
2023,3440,98.66
2023,3441,85.92
2023,3442,81
2023,3443,80.58
2023,3444,78.77
2023,3445,75.21
2023,3446,74.75
2023,3447,71.75
2023,3448,72
2023,3449,75.47
2023,3450,89.25
2023,3451,95.71
2023,3452,104.96
2023,3453,102
2023,3454,98.28
2023,3455,98.66
2023,3456,88.55
2023,3457,77.82
2023,3458,75
2023,3459,73.72
2023,3460,75.93
2023,3461,97.83
2023,3462,105
2023,3463,104
2023,3464,83.35
2023,3465,70.85
2023,3466,55.78
2023,3467,41.87
2023,3468,38
2023,3469,38
2023,3470,34.99
2023,3471,41.89
2023,3472,70.83
2023,3473,71.35
2023,3474,77.09
2023,3475,93.99
2023,3476,102.18
2023,3477,106.29
2023,3478,98.24
2023,3479,88.11
2023,3480,76.4
2023,3481,74.06
2023,3482,66.58
2023,3483,61.71
2023,3484,62
2023,3485,73.53
2023,3486,94.2
2023,3487,95.06
2023,3488,81.87
2023,3489,55.31
2023,3490,35.57
2023,3491,23.29
2023,3492,20
2023,3493,4.4
2023,3494,4.17
2023,3495,22.91
2023,3496,53.45
2023,3497,65.1
2023,3498,83.92
2023,3499,95.06
2023,3500,120
2023,3501,116.63
2023,3502,99.77
2023,3503,96.86
2023,3504,90
2023,3505,84.73
2023,3506,81.35
2023,3507,84.85
2023,3508,87.26
2023,3509,90.27
2023,3510,87.29
2023,3511,87.26
2023,3512,87.26
2023,3513,87.26
2023,3514,87.26
2023,3515,87.26
2023,3516,82.01
2023,3517,66.75
2023,3518,61.71
2023,3519,57.85
2023,3520,58.41
2023,3521,84.85
2023,3522,95.11
2023,3523,100.82
2023,3524,108.21
2023,3525,109.35
2023,3526,110
2023,3527,105.42
2023,3528,100
2023,3529,99.37
2023,3530,100
2023,3531,100
2023,3532,100
2023,3533,97.85
2023,3534,90.42
2023,3535,83.06
2023,3536,78.87
2023,3537,78.97
2023,3538,78.29
2023,3539,70.77
2023,3540,70.47
2023,3541,69.57
2023,3542,54.17
2023,3543,50
2023,3544,51
2023,3545,55
2023,3546,73.28
2023,3547,100.01
2023,3548,109.08
2023,3549,115.38
2023,3550,107.64
2023,3551,91.84
2023,3552,91.84
2023,3553,84.75
2023,3554,84.75
2023,3555,84.75
2023,3556,85.8
2023,3557,100
2023,3558,112.89
2023,3559,110.2
2023,3560,100.9
2023,3561,100.75
2023,3562,84.95
2023,3563,84.85
2023,3564,84.45
2023,3565,83.85
2023,3566,81.42
2023,3567,80
2023,3568,81
2023,3569,84.05
2023,3570,84.95
2023,3571,121
2023,3572,131.86
2023,3573,129.4
2023,3574,119
2023,3575,92.12
2023,3576,85.73
2023,3577,84.85
2023,3578,84.75
2023,3579,84.75
2023,3580,84.85
2023,3581,98.61
2023,3582,109.19
2023,3583,110
2023,3584,98
2023,3585,93.01
2023,3586,84.75
2023,3587,83.85
2023,3588,82.26
2023,3589,80
2023,3590,75
2023,3591,75
2023,3592,80
2023,3593,84.34
2023,3594,98.82
2023,3595,105.08
2023,3596,124.03
2023,3597,122.55
2023,3598,99.22
2023,3599,102
2023,3600,96
2023,3601,95
2023,3602,95
2023,3603,87.35
2023,3604,95.67
2023,3605,100
2023,3606,103.68
2023,3607,100.23
2023,3608,95.67
2023,3609,78.89
2023,3610,68.5
2023,3611,69.44
2023,3612,68.25
2023,3613,67.24
2023,3614,65.7
2023,3615,65.7
2023,3616,68.85
2023,3617,78.89
2023,3618,85
2023,3619,105
2023,3620,119.06
2023,3621,115
2023,3622,96.61
2023,3623,94.09
2023,3624,87
2023,3625,87
2023,3626,89.01
2023,3627,81
2023,3628,80.1
2023,3629,88.1
2023,3630,98.5
2023,3631,99.07
2023,3632,87.3
2023,3633,73.86
2023,3634,72.81
2023,3635,72.81
2023,3636,72
2023,3637,70.49
2023,3638,69
2023,3639,68.18
2023,3640,73
2023,3641,86.16
2023,3642,99.35
2023,3643,102.5
2023,3644,103.79
2023,3645,101.77
2023,3646,92.02
2023,3647,89.51
2023,3648,80.1
2023,3649,77
2023,3650,77
2023,3651,74.26
2023,3652,80
2023,3653,89.33
2023,3654,91.72
2023,3655,93.3
2023,3656,87.44
2023,3657,89.82
2023,3658,82.1
2023,3659,81.1
2023,3660,81.1
2023,3661,77.23
2023,3662,77.07
2023,3663,80.82
2023,3664,88
2023,3665,85.8
2023,3666,91.4
2023,3667,99.82
2023,3668,103.53
2023,3669,103.11
2023,3670,101.09
2023,3671,95.67
2023,3672,86.81
2023,3673,90.02
2023,3674,90
2023,3675,95.67
2023,3676,93.74
2023,3677,87
2023,3678,86
2023,3679,80.75
2023,3680,80.05
2023,3681,70.99
2023,3682,60
2023,3683,57.4
2023,3684,60
2023,3685,60
2023,3686,56.41
2023,3687,56
2023,3688,61
2023,3689,75
2023,3690,80.1
2023,3691,81.1
2023,3692,102
2023,3693,103.34
2023,3694,95.67
2023,3695,92
2023,3696,90.16
2023,3697,89.96
2023,3698,89.35
2023,3699,86.65
2023,3700,84.69
2023,3701,80
2023,3702,78.75
2023,3703,63.01
2023,3704,47.99
2023,3705,25
2023,3706,25
2023,3707,25
2023,3708,40
2023,3709,40
2023,3710,30
2023,3711,30
2023,3712,45.14
2023,3713,78.21
2023,3714,83.5
2023,3715,90.57
2023,3716,99.3
2023,3717,103.64
2023,3718,95.67
2023,3719,97.1
2023,3720,91.59
2023,3721,90.99
2023,3722,91.36
2023,3723,90.69
2023,3724,82.1
2023,3725,93
2023,3726,99.39
2023,3727,99.95
2023,3728,85.77
2023,3729,75
2023,3730,70.08
2023,3731,68.99
2023,3732,66.54
2023,3733,67.16
2023,3734,68.79
2023,3735,75.92
2023,3736,87.92
2023,3737,88.35
2023,3738,95.12
2023,3739,101.46
2023,3740,103.67
2023,3741,100
2023,3742,88.76
2023,3743,92.52
2023,3744,90
2023,3745,89.41
2023,3746,85
2023,3747,80.1
2023,3748,80.1
2023,3749,90.02
2023,3750,99.03
2023,3751,102.7
2023,3752,94.9
2023,3753,86.21
2023,3754,82
2023,3755,76.41
2023,3756,73.26
2023,3757,68.5
2023,3758,71.12
2023,3759,74.4
2023,3760,84
2023,3761,90.38
2023,3762,95
2023,3763,101.11
2023,3764,101.57
2023,3765,96.56
2023,3766,89.99
2023,3767,83
2023,3768,76.2
2023,3769,73.99
2023,3770,68.05
2023,3771,65.7
2023,3772,70.2
2023,3773,74.9
2023,3774,95.05
2023,3775,101.35
2023,3776,97.69
2023,3777,92.83
2023,3778,89.06
2023,3779,88.87
2023,3780,85.01
2023,3781,80.1
2023,3782,81.1
2023,3783,80.35
2023,3784,87.92
2023,3785,96.72
2023,3786,97.74
2023,3787,103.25
2023,3788,107.36
2023,3789,100.5
2023,3790,94.9
2023,3791,93.93
2023,3792,89.26
2023,3793,82.83
2023,3794,74.95
2023,3795,73.57
2023,3796,73.57
2023,3797,89.85
2023,3798,92.78
2023,3799,91.4
2023,3800,83.76
2023,3801,74.64
2023,3802,68.5
2023,3803,64.22
2023,3804,64.4
2023,3805,64.06
2023,3806,67.93
2023,3807,71.17
2023,3808,76.1
2023,3809,73.52
2023,3810,89.85
2023,3811,98.6
2023,3812,100.55
2023,3813,96.58
2023,3814,91
2023,3815,95
2023,3816,89.7
2023,3817,79.73
2023,3818,76
2023,3819,75.8
2023,3820,76.42
2023,3821,79.93
2023,3822,93.67
2023,3823,93.31
2023,3824,91.31
2023,3825,82.26
2023,3826,70.92
2023,3827,68
2023,3828,67
2023,3829,62.4
2023,3830,59.75
2023,3831,59.75
2023,3832,63.12
2023,3833,72
2023,3834,92.6
2023,3835,104.43
2023,3836,104.12
2023,3837,102.52
2023,3838,100.26
2023,3839,91.99
2023,3840,90.03
2023,3841,89.06
2023,3842,89.06
2023,3843,89.36
2023,3844,91.31
2023,3845,91.99
2023,3846,90.03
2023,3847,90
2023,3848,81
2023,3849,68
2023,3850,64
2023,3851,61.85
2023,3852,61.55
2023,3853,55
2023,3854,50
2023,3855,48.61
2023,3856,56.62
2023,3857,74.97
2023,3858,86.16
2023,3859,95
2023,3860,110
2023,3861,111.81
2023,3862,103.64
2023,3863,90.59
2023,3864,89.06
2023,3865,89.65
2023,3866,89.36
2023,3867,85.75
2023,3868,89.06
2023,3869,89.65
2023,3870,88.5
2023,3871,75
2023,3872,57.01
2023,3873,50.61
2023,3874,20
2023,3875,15
2023,3876,20
2023,3877,15
2023,3878,15
2023,3879,10
2023,3880,27.92
2023,3881,69.7
2023,3882,93.46
2023,3883,105.14
2023,3884,111.99
2023,3885,111.81
2023,3886,103.53
2023,3887,94.33
2023,3888,85.08
2023,3889,85.02
2023,3890,81.63
2023,3891,83.95
2023,3892,95
2023,3893,104.81
2023,3894,107.75
2023,3895,104.74
2023,3896,103.26
2023,3897,95
2023,3898,90.48
2023,3899,87.17
2023,3900,83.34
2023,3901,81.1
2023,3902,78.7
2023,3903,79.18
2023,3904,87.06
2023,3905,92.91
2023,3906,95
2023,3907,108.3
2023,3908,116.93
2023,3909,107.03
2023,3910,98.12
2023,3911,102.3
2023,3912,99.95
2023,3913,99.95
2023,3914,99.95
2023,3915,95
2023,3916,92.25
2023,3917,101.94
2023,3918,106.16
2023,3919,104.34
2023,3920,102.81
2023,3921,85.08
2023,3922,80.1
2023,3923,79.02
2023,3924,73.22
2023,3925,71.33
2023,3926,68.15
2023,3927,68.99
2023,3928,68.75
2023,3929,69.9
2023,3930,73.79
2023,3931,101.94
2023,3932,105
2023,3933,105
2023,3934,98.38
2023,3935,96.28
2023,3936,88.68
2023,3937,86.98
2023,3938,86.25
2023,3939,85.83
2023,3940,93.43
2023,3941,97.72
2023,3942,99.75
2023,3943,85
2023,3944,69
2023,3945,66.17
2023,3946,55.07
2023,3947,65.5
2023,3948,67.99
2023,3949,67.77
2023,3950,68.07
2023,3951,68.07
2023,3952,71.22
2023,3953,75.92
2023,3954,97.79
2023,3955,102.37
2023,3956,114.69
2023,3957,114.21
2023,3958,105
2023,3959,107.12
2023,3960,102.77
2023,3961,100.62
2023,3962,100.38
2023,3963,100.37
2023,3964,98.5
2023,3965,104.67
2023,3966,110
2023,3967,107.12
2023,3968,105.2
2023,3969,103.3
2023,3970,98.02
2023,3971,92.24
2023,3972,90
2023,3973,90
2023,3974,92.01
2023,3975,95
2023,3976,99.01
2023,3977,100
2023,3978,103.57
2023,3979,109.55
2023,3980,142.1
2023,3981,146.8
2023,3982,118.68
2023,3983,126.16
2023,3984,122.98
2023,3985,122.98
2023,3986,122.98
2023,3987,113.05
2023,3988,117.72
2023,3989,132
2023,3990,149.83
2023,3991,145.59
2023,3992,124.16
2023,3993,112.2
2023,3994,108.99
2023,3995,107.35
2023,3996,106.76
2023,3997,103.31
2023,3998,97.01
2023,3999,97.1
2023,4000,100.1
2023,4001,118.75
2023,4002,126
2023,4003,137
2023,4004,156.13
2023,4005,151.85
2023,4006,138.18
2023,4007,130.81
2023,4008,122.8
2023,4009,119.97
2023,4010,116.39
2023,4011,118.23
2023,4012,120.75
2023,4013,111.82
2023,4014,108.01
2023,4015,101
2023,4016,95.6
2023,4017,85
2023,4018,69.99
2023,4019,59.36
2023,4020,48.4
2023,4021,39.38
2023,4022,56.08
2023,4023,50
2023,4024,60
2023,4025,76.41
2023,4026,97.01
2023,4027,132.23
2023,4028,141.81
2023,4029,142
2023,4030,136.65
2023,4031,126.78
2023,4032,108.87
2023,4033,103.19
2023,4034,100
2023,4035,96.01
2023,4036,86.81
2023,4037,94.75
2023,4038,92.06
2023,4039,85
2023,4040,78.17
2023,4041,63.53
2023,4042,53.88
2023,4043,46
2023,4044,29.52
2023,4045,25.1
2023,4046,49.14
2023,4047,55
2023,4048,70.11
2023,4049,80.77
2023,4050,104
2023,4051,125.47
2023,4052,134.02
2023,4053,137.06
2023,4054,128.13
2023,4055,106.37
2023,4056,93.49
2023,4057,100
2023,4058,100
2023,4059,90.69
2023,4060,95.61
2023,4061,109.78
2023,4062,130.15
2023,4063,132.23
2023,4064,115.33
2023,4065,103.78
2023,4066,97.02
2023,4067,93.11
2023,4068,90
2023,4069,87
2023,4070,85.9
2023,4071,86
2023,4072,93
2023,4073,87.3
2023,4074,110.75
2023,4075,131.73
2023,4076,144.68
2023,4077,142.86
2023,4078,134.48
2023,4079,120.8
2023,4080,110.28
2023,4081,103.98
2023,4082,112.01
2023,4083,104.12
2023,4084,101.07
2023,4085,111.89
2023,4086,126.21
2023,4087,129.06
2023,4088,121.82
2023,4089,114.01
2023,4090,109.8
2023,4091,99.9
2023,4092,101.52
2023,4093,97.76
2023,4094,88.78
2023,4095,88.78
2023,4096,95
2023,4097,106.81
2023,4098,110.07
2023,4099,127.71
2023,4100,142.25
2023,4101,138
2023,4102,120.11
2023,4103,121.99
2023,4104,110.7
2023,4105,104.7
2023,4106,103.89
2023,4107,103.74
2023,4108,106.98
2023,4109,123.4
2023,4110,137.67
2023,4111,139.51
2023,4112,126.01
2023,4113,114.07
2023,4114,110.07
2023,4115,104.57
2023,4116,99.73
2023,4117,95.78
2023,4118,99.11
2023,4119,100.12
2023,4120,113.44
2023,4121,108.1
2023,4122,116.47
2023,4123,135.3
2023,4124,148.06
2023,4125,151.15
2023,4126,134.79
2023,4127,137.85
2023,4128,135.71
2023,4129,135
2023,4130,134.55
2023,4131,131.94
2023,4132,137.55
2023,4133,137.55
2023,4134,143.38
2023,4135,143.89
2023,4136,127.59
2023,4137,112
2023,4138,106.61
2023,4139,104
2023,4140,106
2023,4141,99.46
2023,4142,94.1
2023,4143,93.6
2023,4144,94.1
2023,4145,93.9
2023,4146,120
2023,4147,143.89
2023,4148,147.18
2023,4149,138
2023,4150,120.84
2023,4151,126.92
2023,4152,121.37
2023,4153,109.64
2023,4154,104.25
2023,4155,98.1
2023,4156,101.99
2023,4157,115.09
2023,4158,128.7
2023,4159,131.23
2023,4160,121.93
2023,4161,107.12
2023,4162,98.1
2023,4163,93.01
2023,4164,87.37
2023,4165,82.55
2023,4166,82.17
2023,4167,90
2023,4168,92.26
2023,4169,106.5
2023,4170,126.43
2023,4171,136.9
2023,4172,134.96
2023,4173,130.1
2023,4174,121.87
2023,4175,117.28
2023,4176,109.66
2023,4177,102.84
2023,4178,106.57
2023,4179,106.57
2023,4180,106.57
2023,4181,92.3
2023,4182,92.3
2023,4183,90.57
2023,4184,81.69
2023,4185,57.64
2023,4186,25
2023,4187,20
2023,4188,25
2023,4189,25
2023,4190,10
2023,4191,28.2
2023,4192,80.98
2023,4193,89.6
2023,4194,101
2023,4195,113.52
2023,4196,129.91
2023,4197,132.82
2023,4198,131.05
2023,4199,127.59
2023,4200,123.21
2023,4201,115
2023,4202,105.06
2023,4203,105
2023,4204,103.23
2023,4205,105.06
2023,4206,90.3
2023,4207,74.71
2023,4208,32.55
2023,4209,9.69
2023,4210,0.1
2023,4211,0.01
2023,4212,9.15
2023,4213,5.1
2023,4214,0
2023,4215,9.69
2023,4216,68.99
2023,4217,81.3
2023,4218,95.01
2023,4219,105
2023,4220,122.49
2023,4221,127.59
2023,4222,118.76
2023,4223,92.3
2023,4224,90
2023,4225,79.5
2023,4226,77.75
2023,4227,79.5
2023,4228,80
2023,4229,87.9
2023,4230,110.11
2023,4231,112.8
2023,4232,101.52
2023,4233,87.9
2023,4234,83.17
2023,4235,82.68
2023,4236,77.58
2023,4237,72.71
2023,4238,72.11
2023,4239,71.61
2023,4240,86
2023,4241,97
2023,4242,109.59
2023,4243,115
2023,4244,125.73
2023,4245,129.16
2023,4246,118.66
2023,4247,113.82
2023,4248,95
2023,4249,91.57
2023,4250,89.09
2023,4251,86.36
2023,4252,90.55
2023,4253,108.89
2023,4254,115.8
2023,4255,115.31
2023,4256,91.95
2023,4257,90
2023,4258,88.03
2023,4259,84.67
2023,4260,85.31
2023,4261,84.74
2023,4262,83.2
2023,4263,89.05
2023,4264,96.4
2023,4265,107.12
2023,4266,115.7
2023,4267,121.1
2023,4268,127.6
2023,4269,125.06
2023,4270,116.16
2023,4271,97.95
2023,4272,90.54
2023,4273,87
2023,4274,86.16
2023,4275,86.16
2023,4276,90.27
2023,4277,93.8
2023,4278,112.63
2023,4279,120.1
2023,4280,108
2023,4281,101.89
2023,4282,99.3
2023,4283,101.18
2023,4284,97.42
2023,4285,95.59
2023,4286,95.39
2023,4287,97.6
2023,4288,105
2023,4289,105
2023,4290,115.24
2023,4291,122.93
2023,4292,130.9
2023,4293,130
2023,4294,121.1
2023,4295,119.46
2023,4296,110.06
2023,4297,107.51
2023,4298,104.5
2023,4299,97.09
2023,4300,101.54
2023,4301,113.97
2023,4302,129.29
2023,4303,127.5
2023,4304,116.39
2023,4305,105.95
2023,4306,98.6
2023,4307,97.98
2023,4308,96.88
2023,4309,89
2023,4310,85
2023,4311,83.96
2023,4312,83.51
2023,4313,82.51
2023,4314,83.9
2023,4315,97.96
2023,4316,122.03
2023,4317,124.76
2023,4318,112.63
2023,4319,115.04
2023,4320,103.41
2023,4321,96.68
2023,4322,85.13
2023,4323,83.08
2023,4324,85
2023,4325,92.13
2023,4326,116.7
2023,4327,114.33
2023,4328,90
2023,4329,79.1
2023,4330,83.07
2023,4331,86.87
2023,4332,89
2023,4333,86.87
2023,4334,80
2023,4335,80
2023,4336,78.6
2023,4337,86.9
2023,4338,111.08
2023,4339,118.05
2023,4340,118.05
2023,4341,123.2
2023,4342,115.4
2023,4343,102.51
2023,4344,102.51
2023,4345,89.19
2023,4346,87.5
2023,4347,86.79
2023,4348,85
2023,4349,85
2023,4350,80
2023,4351,62.29
2023,4352,50.41
2023,4353,43.71
2023,4354,24.61
2023,4355,16.83
2023,4356,4.43
2023,4357,1.64
2023,4358,0
2023,4359,0
2023,4360,1.64
2023,4361,22
2023,4362,65
2023,4363,82.14
2023,4364,119.05
2023,4365,120.2
2023,4366,115.8
2023,4367,107.59
2023,4368,85.2
2023,4369,75.73
2023,4370,72.68
2023,4371,72.68
2023,4372,72.68
2023,4373,72.68
2023,4374,70
2023,4375,11.46
2023,4376,0
2023,4377,0
2023,4378,0
2023,4379,0
2023,4380,1.64
2023,4381,1.64
2023,4382,0
2023,4383,0
2023,4384,0
2023,4385,1.64
2023,4386,25
2023,4387,107.59
2023,4388,124.57
2023,4389,130
2023,4390,125.9
2023,4391,129.29
2023,4392,126.96
2023,4393,112.97
2023,4394,112.97
2023,4395,121.5
2023,4396,126.43
2023,4397,129.29
2023,4398,131.61
2023,4399,129.3
2023,4400,124
2023,4401,112.97
2023,4402,107.72
2023,4403,107.72
2023,4404,107.72
2023,4405,100
2023,4406,90
2023,4407,88.08
2023,4408,95.2
2023,4409,97.84
2023,4410,117.41
2023,4411,130
2023,4412,138.1
2023,4413,139.49
2023,4414,132
2023,4415,129.29
2023,4416,120
2023,4417,125.02
2023,4418,114
2023,4419,111.78
2023,4420,123.93
2023,4421,129.29
2023,4422,130.47
2023,4423,128.01
2023,4424,108.52
2023,4425,93.68
2023,4426,92
2023,4427,91.78
2023,4428,91.78
2023,4429,87.78
2023,4430,84.99
2023,4431,84.74
2023,4432,93.68
2023,4433,99.91
2023,4434,125.64
2023,4435,133.88
2023,4436,140.7
2023,4437,139.82
2023,4438,132
2023,4439,118.83
2023,4440,106.74
2023,4441,98.81
2023,4442,94.84
2023,4443,93.32
2023,4444,94.84
2023,4445,121.48
2023,4446,128.95
2023,4447,122
2023,4448,108.01
2023,4449,93.52
2023,4450,93.52
2023,4451,93.62
2023,4452,95
2023,4453,93.02
2023,4454,91
2023,4455,90.1
2023,4456,91.42
2023,4457,93.32
2023,4458,106.74
2023,4459,128.76
2023,4460,135.14
2023,4461,135.05
2023,4462,128.95
2023,4463,125
2023,4464,120.19
2023,4465,110
2023,4466,109
2023,4467,109
2023,4468,116.63
2023,4469,126.87
2023,4470,129.78
2023,4471,127.55
2023,4472,116.89
2023,4473,106.78
2023,4474,92
2023,4475,98.08
2023,4476,89.5
2023,4477,86.67
2023,4478,85.02
2023,4479,88.1
2023,4480,98.93
2023,4481,110.01
2023,4482,120.81
2023,4483,131.15
2023,4484,131.83
