,,Biomass,NaturalGas,SteamUtility
2023,4568,29.4,35.65,78.6
2023,4569,29.4,35.65,78.6
2023,4570,29.4,35.65,78.6
2023,4571,29.4,35.65,78.6
2023,4572,29.4,35.65,78.6
2023,4573,29.4,35.65,78.6
2023,4574,29.4,35.65,78.6
2023,4575,29.4,35.65,78.6
2023,4576,29.4,35.65,78.6
2023,4577,29.4,35.65,78.6
2023,4578,29.4,35.65,78.6
2023,4579,29.4,35.65,78.6
2023,4580,29.4,35.65,78.6
2023,4581,29.4,35.65,78.6
2023,4582,29.4,35.65,78.6
2023,4583,29.4,35.65,78.6
2023,4584,29.4,31.26,78.6
2023,4585,29.4,31.26,78.6
2023,4586,29.4,31.26,78.6
2023,4587,29.4,31.26,78.6
2023,4588,29.4,31.26,78.6
2023,4589,29.4,31.26,78.6
2023,4590,29.4,31.26,78.6
2023,4591,29.4,31.26,78.6
2023,4592,29.4,31.26,78.6
2023,4593,29.4,31.26,78.6
2023,4594,29.4,31.26,78.6
2023,4595,29.4,31.26,78.6
2023,4596,29.4,31.26,78.6
2023,4597,29.4,31.26,78.6
2023,4598,29.4,31.26,78.6
2023,4599,29.4,31.26,78.6
2023,4600,29.4,31.26,78.6
2023,4601,29.4,31.26,78.6
2023,4602,29.4,31.26,78.6
2023,4603,29.4,31.26,78.6
2023,4604,29.4,31.26,78.6
2023,4605,29.4,31.26,78.6
2023,4606,29.4,31.26,78.6
2023,4607,29.4,31.26,78.6
2023,4608,29.4,30.43,78.6
2023,4609,29.4,30.43,78.6
2023,4610,29.4,30.43,78.6
2023,4611,29.4,30.43,78.6
2023,4612,29.4,30.43,78.6
2023,4613,29.4,30.43,78.6
2023,4614,29.4,30.43,78.6
2023,4615,29.4,30.43,78.6
2023,4616,29.4,30.43,78.6
2023,4617,29.4,30.43,78.6
2023,4618,29.4,30.43,78.6
2023,4619,29.4,30.43,78.6
2023,4620,29.4,30.43,78.6
2023,4621,29.4,30.43,78.6
2023,4622,29.4,30.43,78.6
2023,4623,29.4,30.43,78.6
2023,4624,29.4,30.43,78.6
2023,4625,29.4,30.43,78.6
2023,4626,29.4,30.43,78.6
2023,4627,29.4,30.43,78.6
2023,4628,29.4,30.43,78.6
2023,4629,29.4,30.43,78.6
2023,4630,29.4,30.43,78.6
2023,4631,29.4,30.43,78.6
2023,4632,29.4,30.68,78.6
2023,4633,29.4,30.68,78.6
2023,4634,29.4,30.68,78.6
2023,4635,29.4,30.68,78.6
2023,4636,29.4,30.68,78.6
2023,4637,29.4,30.68,78.6
2023,4638,29.4,30.68,78.6
2023,4639,29.4,30.68,78.6
2023,4640,29.4,30.68,78.6
2023,4641,29.4,30.68,78.6
2023,4642,29.4,30.68,78.6
2023,4643,29.4,30.68,78.6
2023,4644,29.4,30.68,78.6
2023,4645,29.4,30.68,78.6
2023,4646,29.4,30.68,78.6
2023,4647,29.4,30.68,78.6
2023,4648,29.4,30.68,78.6
2023,4649,29.4,30.68,78.6
2023,4650,29.4,30.68,78.6
2023,4651,29.4,30.68,78.6
2023,4652,29.4,30.68,78.6
2023,4653,29.4,30.68,78.6
2023,4654,29.4,30.68,78.6
2023,4655,29.4,30.68,78.6
2023,4656,29.4,28.09,78.6
2023,4657,29.4,28.09,78.6
2023,4658,29.4,28.09,78.6
2023,4659,29.4,28.09,78.6
2023,4660,29.4,28.09,78.6
2023,4661,29.4,28.09,78.6
2023,4662,29.4,28.09,78.6
2023,4663,29.4,28.09,78.6
2023,4664,29.4,28.09,78.6
2023,4665,29.4,28.09,78.6
2023,4666,29.4,28.09,78.6
2023,4667,29.4,28.09,78.6
2023,4668,29.4,28.09,78.6
2023,4669,29.4,28.09,78.6
2023,4670,29.4,28.09,78.6
2023,4671,29.4,28.09,78.6
2023,4672,29.4,28.09,78.6
2023,4673,29.4,28.09,78.6
2023,4674,29.4,28.09,78.6
2023,4675,29.4,28.09,78.6
2023,4676,29.4,28.09,78.6
2023,4677,29.4,28.09,78.6
2023,4678,29.4,28.09,78.6
2023,4679,29.4,28.09,78.6
2023,4680,29.4,25.76,78.6
2023,4681,29.4,25.76,78.6
2023,4682,29.4,25.76,78.6
2023,4683,29.4,25.76,78.6
2023,4684,29.4,25.76,78.6
2023,4685,29.4,25.76,78.6
2023,4686,29.4,25.76,78.6
2023,4687,29.4,25.76,78.6
2023,4688,29.4,25.76,78.6
2023,4689,29.4,25.76,78.6
2023,4690,29.4,25.76,78.6
2023,4691,29.4,25.76,78.6
2023,4692,29.4,25.76,78.6
2023,4693,29.4,25.76,78.6
2023,4694,29.4,25.76,78.6
2023,4695,29.4,25.76,78.6
2023,4696,29.4,25.76,78.6
2023,4697,29.4,25.76,78.6
2023,4698,29.4,25.76,78.6
2023,4699,29.4,25.76,78.6
2023,4700,29.4,25.76,78.6
2023,4701,29.4,25.76,78.6
2023,4702,29.4,25.76,78.6
2023,4703,29.4,25.76,78.6
2023,4704,29.4,24.34,78.6
2023,4705,29.4,24.34,78.6
2023,4706,29.4,24.34,78.6
2023,4707,29.4,24.34,78.6
2023,4708,29.4,24.34,78.6
2023,4709,29.4,24.34,78.6
2023,4710,29.4,24.34,78.6
2023,4711,29.4,24.34,78.6
2023,4712,29.4,24.34,78.6
2023,4713,29.4,24.34,78.6
2023,4714,29.4,24.34,78.6
2023,4715,29.4,24.34,78.6
2023,4716,29.4,24.34,78.6
2023,4717,29.4,24.34,78.6
2023,4718,29.4,24.34,78.6
2023,4719,29.4,24.34,78.6
2023,4720,29.4,24.34,78.6
2023,4721,29.4,24.34,78.6
2023,4722,29.4,24.34,78.6
2023,4723,29.4,24.34,78.6
2023,4724,29.4,24.34,78.6
2023,4725,29.4,24.34,78.6
2023,4726,29.4,24.34,78.6
2023,4727,29.4,24.34,78.6
2023,4728,29.4,26.79,78.6
2023,4729,29.4,26.79,78.6
2023,4730,29.4,26.79,78.6
2023,4731,29.4,26.79,78.6
2023,4732,29.4,26.79,78.6
2023,4733,29.4,26.79,78.6
2023,4734,29.4,26.79,78.6
2023,4735,29.4,26.79,78.6
2023,4736,29.4,26.79,78.6
2023,4737,29.4,26.79,78.6
2023,4738,29.4,26.79,78.6
2023,4739,29.4,26.79,78.6
2023,4740,29.4,26.79,78.6
2023,4741,29.4,26.79,78.6
2023,4742,29.4,26.79,78.6
2023,4743,29.4,26.79,78.6
2023,4744,29.4,26.79,78.6
2023,4745,29.4,26.79,78.6
2023,4746,29.4,26.79,78.6
2023,4747,29.4,26.79,78.6
2023,4748,29.4,26.79,78.6
2023,4749,29.4,26.79,78.6
2023,4750,29.4,26.79,78.6
2023,4751,29.4,26.79,78.6
2023,4752,29.4,31.8,78.6
2023,4753,29.4,31.8,78.6
2023,4754,29.4,31.8,78.6
2023,4755,29.4,31.8,78.6
2023,4756,29.4,31.8,78.6
2023,4757,29.4,31.8,78.6
2023,4758,29.4,31.8,78.6
2023,4759,29.4,31.8,78.6
2023,4760,29.4,31.8,78.6
2023,4761,29.4,31.8,78.6
2023,4762,29.4,31.8,78.6
2023,4763,29.4,31.8,78.6
2023,4764,29.4,31.8,78.6
2023,4765,29.4,31.8,78.6
2023,4766,29.4,31.8,78.6
2023,4767,29.4,31.8,78.6
2023,4768,29.4,31.8,78.6
2023,4769,29.4,31.8,78.6
2023,4770,29.4,31.8,78.6
2023,4771,29.4,31.8,78.6
2023,4772,29.4,31.8,78.6
2023,4773,29.4,31.8,78.6
2023,4774,29.4,31.8,78.6
2023,4775,29.4,31.8,78.6
2023,4776,29.4,32,78.6
2023,4777,29.4,32,78.6
2023,4778,29.4,32,78.6
2023,4779,29.4,32,78.6
2023,4780,29.4,32,78.6
2023,4781,29.4,32,78.6
2023,4782,29.4,32,78.6
2023,4783,29.4,32,78.6
2023,4784,29.4,32,78.6
2023,4785,29.4,32,78.6
2023,4786,29.4,32,78.6
2023,4787,29.4,32,78.6
2023,4788,29.4,32,78.6
2023,4789,29.4,32,78.6
2023,4790,29.4,32,78.6
2023,4791,29.4,32,78.6
2023,4792,29.4,32,78.6
2023,4793,29.4,32,78.6
2023,4794,29.4,32,78.6
2023,4795,29.4,32,78.6
2023,4796,29.4,32,78.6
2023,4797,29.4,32,78.6
2023,4798,29.4,32,78.6
2023,4799,29.4,32,78.6
2023,4800,29.4,29.67,78.6
2023,4801,29.4,29.67,78.6
2023,4802,29.4,29.67,78.6
2023,4803,29.4,29.67,78.6
2023,4804,29.4,29.67,78.6
2023,4805,29.4,29.67,78.6
2023,4806,29.4,29.67,78.6
2023,4807,29.4,29.67,78.6
2023,4808,29.4,29.67,78.6
2023,4809,29.4,29.67,78.6
2023,4810,29.4,29.67,78.6
2023,4811,29.4,29.67,78.6
2023,4812,29.4,29.67,78.6
2023,4813,29.4,29.67,78.6
2023,4814,29.4,29.67,78.6
2023,4815,29.4,29.67,78.6
2023,4816,29.4,29.67,78.6
2023,4817,29.4,29.67,78.6
2023,4818,29.4,29.67,78.6
2023,4819,29.4,29.67,78.6
2023,4820,29.4,29.67,78.6
2023,4821,29.4,29.67,78.6
2023,4822,29.4,29.67,78.6
2023,4823,29.4,29.67,78.6
2023,4824,29.4,30.99,78.6
2023,4825,29.4,30.99,78.6
2023,4826,29.4,30.99,78.6
2023,4827,29.4,30.99,78.6
2023,4828,29.4,30.99,78.6
2023,4829,29.4,30.99,78.6
2023,4830,29.4,30.99,78.6
2023,4831,29.4,30.99,78.6
2023,4832,29.4,30.99,78.6
2023,4833,29.4,30.99,78.6
2023,4834,29.4,30.99,78.6
2023,4835,29.4,30.99,78.6
2023,4836,29.4,30.99,78.6
2023,4837,29.4,30.99,78.6
2023,4838,29.4,30.99,78.6
2023,4839,29.4,30.99,78.6
2023,4840,29.4,30.99,78.6
2023,4841,29.4,30.99,78.6
2023,4842,29.4,30.99,78.6
2023,4843,29.4,30.99,78.6
2023,4844,29.4,30.99,78.6
2023,4845,29.4,30.99,78.6
2023,4846,29.4,30.99,78.6
2023,4847,29.4,30.99,78.6
2023,4848,29.4,29.72,78.6
2023,4849,29.4,29.72,78.6
2023,4850,29.4,29.72,78.6
2023,4851,29.4,29.72,78.6
2023,4852,29.4,29.72,78.6
2023,4853,29.4,29.72,78.6
2023,4854,29.4,29.72,78.6
2023,4855,29.4,29.72,78.6
2023,4856,29.4,29.72,78.6
2023,4857,29.4,29.72,78.6
2023,4858,29.4,29.72,78.6
2023,4859,29.4,29.72,78.6
2023,4860,29.4,29.72,78.6
2023,4861,29.4,29.72,78.6
2023,4862,29.4,29.72,78.6
2023,4863,29.4,29.72,78.6
2023,4864,29.4,29.72,78.6
2023,4865,29.4,29.72,78.6
2023,4866,29.4,29.72,78.6
2023,4867,29.4,29.72,78.6
2023,4868,29.4,29.72,78.6
2023,4869,29.4,29.72,78.6
2023,4870,29.4,29.72,78.6
2023,4871,29.4,29.72,78.6
2023,4872,29.4,26.41,78.6
2023,4873,29.4,26.41,78.6
2023,4874,29.4,26.41,78.6
2023,4875,29.4,26.41,78.6
2023,4876,29.4,26.41,78.6
2023,4877,29.4,26.41,78.6
2023,4878,29.4,26.41,78.6
2023,4879,29.4,26.41,78.6
2023,4880,29.4,26.41,78.6
2023,4881,29.4,26.41,78.6
2023,4882,29.4,26.41,78.6
2023,4883,29.4,26.41,78.6
2023,4884,29.4,26.41,78.6
2023,4885,29.4,26.41,78.6
2023,4886,29.4,26.41,78.6
2023,4887,29.4,26.41,78.6
2023,4888,29.4,26.41,78.6
2023,4889,29.4,26.41,78.6
2023,4890,29.4,26.41,78.6
2023,4891,29.4,26.41,78.6
2023,4892,29.4,26.41,78.6
2023,4893,29.4,26.41,78.6
2023,4894,29.4,26.41,78.6
2023,4895,29.4,26.41,78.6
2023,4896,29.4,30.56,78.6
2023,4897,29.4,30.56,78.6
2023,4898,29.4,30.56,78.6
2023,4899,29.4,30.56,78.6
2023,4900,29.4,30.56,78.6
2023,4901,29.4,30.56,78.6
2023,4902,29.4,30.56,78.6
2023,4903,29.4,30.56,78.6
2023,4904,29.4,30.56,78.6
2023,4905,29.4,30.56,78.6
2023,4906,29.4,30.56,78.6
2023,4907,29.4,30.56,78.6
2023,4908,29.4,30.56,78.6
2023,4909,29.4,30.56,78.6
2023,4910,29.4,30.56,78.6
2023,4911,29.4,30.56,78.6
2023,4912,29.4,30.56,78.6
2023,4913,29.4,30.56,78.6
2023,4914,29.4,30.56,78.6
2023,4915,29.4,30.56,78.6
2023,4916,29.4,30.56,78.6
2023,4917,29.4,30.56,78.6
2023,4918,29.4,30.56,78.6
2023,4919,29.4,30.56,78.6
2023,4920,29.4,31.98,78.6
2023,4921,29.4,31.98,78.6
2023,4922,29.4,31.98,78.6
2023,4923,29.4,31.98,78.6
2023,4924,29.4,31.98,78.6
2023,4925,29.4,31.98,78.6
2023,4926,29.4,31.98,78.6
2023,4927,29.4,31.98,78.6
2023,4928,29.4,31.98,78.6
2023,4929,29.4,31.98,78.6
2023,4930,29.4,31.98,78.6
2023,4931,29.4,31.98,78.6
2023,4932,29.4,31.98,78.6
2023,4933,29.4,31.98,78.6
2023,4934,29.4,31.98,78.6
2023,4935,29.4,31.98,78.6
2023,4936,29.4,31.98,78.6
2023,4937,29.4,31.98,78.6
2023,4938,29.4,31.98,78.6
2023,4939,29.4,31.98,78.6
2023,4940,29.4,31.98,78.6
2023,4941,29.4,31.98,78.6
2023,4942,29.4,31.98,78.6
2023,4943,29.4,31.98,78.6
2023,4944,29.4,32.57,78.6
2023,4945,29.4,32.57,78.6
2023,4946,29.4,32.57,78.6
2023,4947,29.4,32.57,78.6
2023,4948,29.4,32.57,78.6
2023,4949,29.4,32.57,78.6
2023,4950,29.4,32.57,78.6
2023,4951,29.4,32.57,78.6
2023,4952,29.4,32.57,78.6
2023,4953,29.4,32.57,78.6
2023,4954,29.4,32.57,78.6
2023,4955,29.4,32.57,78.6
2023,4956,29.4,32.57,78.6
2023,4957,29.4,32.57,78.6
2023,4958,29.4,32.57,78.6
2023,4959,29.4,32.57,78.6
2023,4960,29.4,32.57,78.6
2023,4961,29.4,32.57,78.6
2023,4962,29.4,32.57,78.6
2023,4963,29.4,32.57,78.6
2023,4964,29.4,32.57,78.6
2023,4965,29.4,32.57,78.6
2023,4966,29.4,32.57,78.6
2023,4967,29.4,32.57,78.6
2023,4968,29.4,29.58,78.6
2023,4969,29.4,29.58,78.6
2023,4970,29.4,29.58,78.6
2023,4971,29.4,29.58,78.6
2023,4972,29.4,29.58,78.6
2023,4973,29.4,29.58,78.6
2023,4974,29.4,29.58,78.6
2023,4975,29.4,29.58,78.6
2023,4976,29.4,29.58,78.6
2023,4977,29.4,29.58,78.6
2023,4978,29.4,29.58,78.6
2023,4979,29.4,29.58,78.6
2023,4980,29.4,29.58,78.6
2023,4981,29.4,29.58,78.6
2023,4982,29.4,29.58,78.6
2023,4983,29.4,29.58,78.6
2023,4984,29.4,29.58,78.6
2023,4985,29.4,29.58,78.6
2023,4986,29.4,29.58,78.6
2023,4987,29.4,29.58,78.6
2023,4988,29.4,29.58,78.6
2023,4989,29.4,29.58,78.6
2023,4990,29.4,29.58,78.6
2023,4991,29.4,29.58,78.6
2023,4992,29.4,27.5,78.6
2023,4993,29.4,27.5,78.6
2023,4994,29.4,27.5,78.6
2023,4995,29.4,27.5,78.6
2023,4996,29.4,27.5,78.6
2023,4997,29.4,27.5,78.6
2023,4998,29.4,27.5,78.6
2023,4999,29.4,27.5,78.6
2023,5000,29.4,27.5,78.6
2023,5001,29.4,27.5,78.6
2023,5002,29.4,27.5,78.6
2023,5003,29.4,27.5,78.6
2023,5004,29.4,27.5,78.6
2023,5005,29.4,27.5,78.6
2023,5006,29.4,27.5,78.6
2023,5007,29.4,27.5,78.6
2023,5008,29.4,27.5,78.6
2023,5009,29.4,27.5,78.6
2023,5010,29.4,27.5,78.6
2023,5011,29.4,27.5,78.6
2023,5012,29.4,27.5,78.6
2023,5013,29.4,27.5,78.6
2023,5014,29.4,27.5,78.6
2023,5015,29.4,27.5,78.6
2023,5016,29.4,23.64,78.6
2023,5017,29.4,23.64,78.6
2023,5018,29.4,23.64,78.6
2023,5019,29.4,23.64,78.6
2023,5020,29.4,23.64,78.6
2023,5021,29.4,23.64,78.6
2023,5022,29.4,23.64,78.6
2023,5023,29.4,23.64,78.6
2023,5024,29.4,23.64,78.6
2023,5025,29.4,23.64,78.6
2023,5026,29.4,23.64,78.6
2023,5027,29.4,23.64,78.6
2023,5028,29.4,23.64,78.6
2023,5029,29.4,23.64,78.6
2023,5030,29.4,23.64,78.6
2023,5031,29.4,23.64,78.6
2023,5032,29.4,23.64,78.6
2023,5033,29.4,23.64,78.6
2023,5034,29.4,23.64,78.6
2023,5035,29.4,23.64,78.6
2023,5036,29.4,23.64,78.6
2023,5037,29.4,23.64,78.6
2023,5038,29.4,23.64,78.6
2023,5039,29.4,23.64,78.6
2023,5040,29.4,24.47,78.6
2023,5041,29.4,24.47,78.6
2023,5042,29.4,24.47,78.6
2023,5043,29.4,24.47,78.6
2023,5044,29.4,24.47,78.6
2023,5045,29.4,24.47,78.6
2023,5046,29.4,24.47,78.6
2023,5047,29.4,24.47,78.6
2023,5048,29.4,24.47,78.6
2023,5049,29.4,24.47,78.6
2023,5050,29.4,24.47,78.6
2023,5051,29.4,24.47,78.6
2023,5052,29.4,24.47,78.6
2023,5053,29.4,24.47,78.6
2023,5054,29.4,24.47,78.6
2023,5055,29.4,24.47,78.6
2023,5056,29.4,24.47,78.6
2023,5057,29.4,24.47,78.6
2023,5058,29.4,24.47,78.6
2023,5059,29.4,24.47,78.6
2023,5060,29.4,24.47,78.6
2023,5061,29.4,24.47,78.6
2023,5062,29.4,24.47,78.6
2023,5063,29.4,24.47,78.6
2023,5064,29.4,26.67,78.6
2023,5065,29.4,26.67,78.6
2023,5066,29.4,26.67,78.6
2023,5067,29.4,26.67,78.6
2023,5068,29.4,26.67,78.6
2023,5069,29.4,26.67,78.6
2023,5070,29.4,26.67,78.6
2023,5071,29.4,26.67,78.6
2023,5072,29.4,26.67,78.6
2023,5073,29.4,26.67,78.6
2023,5074,29.4,26.67,78.6
2023,5075,29.4,26.67,78.6
2023,5076,29.4,26.67,78.6
2023,5077,29.4,26.67,78.6
2023,5078,29.4,26.67,78.6
2023,5079,29.4,26.67,78.6
2023,5080,29.4,26.67,78.6
2023,5081,29.4,26.67,78.6
2023,5082,29.4,26.67,78.6
2023,5083,29.4,26.67,78.6
2023,5084,29.4,26.67,78.6
2023,5085,29.4,26.67,78.6
2023,5086,29.4,26.67,78.6
2023,5087,29.4,26.67,78.6
2023,5088,29.4,30.22,78.6
2023,5089,29.4,30.22,78.6
2023,5090,29.4,30.22,78.6
2023,5091,29.4,30.22,78.6
2023,5092,29.4,30.22,78.6
2023,5093,29.4,30.22,78.6
2023,5094,29.4,30.22,78.6
2023,5095,29.4,30.22,78.6
2023,5096,29.4,30.22,78.6
2023,5097,29.4,30.22,78.6
2023,5098,29.4,30.22,78.6
2023,5099,29.4,30.22,78.6
2023,5100,29.4,30.22,78.6
2023,5101,29.4,30.22,78.6
2023,5102,29.4,30.22,78.6
2023,5103,29.4,30.22,78.6
2023,5104,29.4,30.22,78.6
2023,5105,29.4,30.22,78.6
2023,5106,29.4,30.22,78.6
2023,5107,29.4,30.22,78.6
2023,5108,29.4,30.22,78.6
2023,5109,29.4,30.22,78.6
2023,5110,29.4,30.22,78.6
2023,5111,29.4,30.22,78.6
2023,5112,29.4,27.95,78.6
2023,5113,29.4,27.95,78.6
2023,5114,29.4,27.95,78.6
2023,5115,29.4,27.95,78.6
2023,5116,29.4,27.95,78.6
2023,5117,29.4,27.95,78.6
2023,5118,29.4,27.95,78.6
2023,5119,29.4,27.95,78.6
2023,5120,29.4,27.95,78.6
2023,5121,29.4,27.95,78.6
2023,5122,29.4,27.95,78.6
2023,5123,29.4,27.95,78.6
2023,5124,29.4,27.95,78.6
2023,5125,29.4,27.95,78.6
2023,5126,29.4,27.95,78.6
2023,5127,29.4,27.95,78.6
2023,5128,29.4,27.95,78.6
2023,5129,29.4,27.95,78.6
2023,5130,29.4,27.95,78.6
2023,5131,29.4,27.95,78.6
2023,5132,29.4,27.95,78.6
2023,5133,29.4,27.95,78.6
2023,5134,29.4,27.95,78.6
2023,5135,29.4,27.95,78.6
2023,5136,29.4,29.77,78.6
2023,5137,29.4,29.77,78.6
2023,5138,29.4,29.77,78.6
2023,5139,29.4,29.77,78.6
2023,5140,29.4,29.77,78.6
2023,5141,29.4,29.77,78.6
2023,5142,29.4,29.77,78.6
2023,5143,29.4,29.77,78.6
2023,5144,29.4,29.77,78.6
2023,5145,29.4,29.77,78.6
2023,5146,29.4,29.77,78.6
2023,5147,29.4,29.77,78.6
2023,5148,29.4,29.77,78.6
2023,5149,29.4,29.77,78.6
2023,5150,29.4,29.77,78.6
2023,5151,29.4,29.77,78.6
2023,5152,29.4,29.77,78.6
2023,5153,29.4,29.77,78.6
2023,5154,29.4,29.77,78.6
2023,5155,29.4,29.77,78.6
2023,5156,29.4,29.77,78.6
2023,5157,29.4,29.77,78.6
2023,5158,29.4,29.77,78.6
2023,5159,29.4,29.77,78.6
2023,5160,29.4,29.7,78.6
2023,5161,29.4,29.7,78.6
2023,5162,29.4,29.7,78.6
2023,5163,29.4,29.7,78.6
2023,5164,29.4,29.7,78.6
2023,5165,29.4,29.7,78.6
2023,5166,29.4,29.7,78.6
2023,5167,29.4,29.7,78.6
2023,5168,29.4,29.7,78.6
2023,5169,29.4,29.7,78.6
2023,5170,29.4,29.7,78.6
2023,5171,29.4,29.7,78.6
2023,5172,29.4,29.7,78.6
2023,5173,29.4,29.7,78.6
2023,5174,29.4,29.7,78.6
2023,5175,29.4,29.7,78.6
2023,5176,29.4,29.7,78.6
2023,5177,29.4,29.7,78.6
2023,5178,29.4,29.7,78.6
2023,5179,29.4,29.7,78.6
2023,5180,29.4,29.7,78.6
2023,5181,29.4,29.7,78.6
2023,5182,29.4,29.7,78.6
2023,5183,29.4,29.7,78.6
2023,5184,29.4,29.23,78.6
2023,5185,29.4,29.23,78.6
2023,5186,29.4,29.23,78.6
2023,5187,29.4,29.23,78.6
2023,5188,29.4,29.23,78.6
2023,5189,29.4,29.23,78.6
2023,5190,29.4,29.23,78.6
2023,5191,29.4,29.23,78.6
2023,5192,29.4,29.23,78.6
2023,5193,29.4,29.23,78.6
2023,5194,29.4,29.23,78.6
2023,5195,29.4,29.23,78.6
2023,5196,29.4,29.23,78.6
2023,5197,29.4,29.23,78.6
2023,5198,29.4,29.23,78.6
2023,5199,29.4,29.23,78.6
2023,5200,29.4,29.23,78.6
2023,5201,29.4,29.23,78.6
2023,5202,29.4,29.23,78.6
2023,5203,29.4,29.23,78.6
2023,5204,29.4,29.23,78.6
2023,5205,29.4,29.23,78.6
2023,5206,29.4,29.23,78.6
2023,5207,29.4,29.23,78.6
2023,5208,29.4,29.09,78.6
2023,5209,29.4,29.09,78.6
2023,5210,29.4,29.09,78.6
2023,5211,29.4,29.09,78.6
2023,5212,29.4,29.09,78.6
2023,5213,29.4,29.09,78.6
2023,5214,29.4,29.09,78.6
2023,5215,29.4,29.09,78.6
2023,5216,29.4,29.09,78.6
2023,5217,29.4,29.09,78.6
2023,5218,29.4,29.09,78.6
2023,5219,29.4,29.09,78.6
2023,5220,29.4,29.09,78.6
2023,5221,29.4,29.09,78.6
2023,5222,29.4,29.09,78.6
2023,5223,29.4,29.09,78.6
2023,5224,29.4,29.09,78.6
2023,5225,29.4,29.09,78.6
2023,5226,29.4,29.09,78.6
2023,5227,29.4,29.09,78.6
2023,5228,29.4,29.09,78.6
2023,5229,29.4,29.09,78.6
2023,5230,29.4,29.09,78.6
2023,5231,29.4,29.09,78.6
2023,5232,29.4,30,78.6
2023,5233,29.4,30,78.6
2023,5234,29.4,30,78.6
2023,5235,29.4,30,78.6
2023,5236,29.4,30,78.6
2023,5237,29.4,30,78.6
2023,5238,29.4,30,78.6
2023,5239,29.4,30,78.6
2023,5240,29.4,30,78.6
2023,5241,29.4,30,78.6
2023,5242,29.4,30,78.6
2023,5243,29.4,30,78.6
2023,5244,29.4,30,78.6
2023,5245,29.4,30,78.6
2023,5246,29.4,30,78.6
2023,5247,29.4,30,78.6
2023,5248,29.4,30,78.6
2023,5249,29.4,30,78.6
2023,5250,29.4,30,78.6
2023,5251,29.4,30,78.6
2023,5252,29.4,30,78.6
2023,5253,29.4,30,78.6
2023,5254,29.4,30,78.6
2023,5255,29.4,30,78.6
2023,5256,29.4,30.94,78.6
2023,5257,29.4,30.94,78.6
2023,5258,29.4,30.94,78.6
2023,5259,29.4,30.94,78.6
2023,5260,29.4,30.94,78.6
2023,5261,29.4,30.94,78.6
2023,5262,29.4,30.94,78.6
2023,5263,29.4,30.94,78.6
2023,5264,29.4,30.94,78.6
2023,5265,29.4,30.94,78.6
2023,5266,29.4,30.94,78.6
2023,5267,29.4,30.94,78.6
2023,5268,29.4,30.94,78.6
2023,5269,29.4,30.94,78.6
2023,5270,29.4,30.94,78.6
2023,5271,29.4,30.94,78.6
2023,5272,29.4,30.94,78.6
2023,5273,29.4,30.94,78.6
2023,5274,29.4,30.94,78.6
2023,5275,29.4,30.94,78.6
2023,5276,29.4,30.94,78.6
2023,5277,29.4,30.94,78.6
2023,5278,29.4,30.94,78.6
2023,5279,29.4,30.94,78.6
2023,5280,29.4,35.91,78.6
2023,5281,29.4,35.91,78.6
2023,5282,29.4,35.91,78.6
2023,5283,29.4,35.91,78.6
2023,5284,29.4,35.91,78.6
2023,5285,29.4,35.91,78.6
2023,5286,29.4,35.91,78.6
2023,5287,29.4,35.91,78.6
2023,5288,29.4,35.91,78.6
2023,5289,29.4,35.91,78.6
2023,5290,29.4,35.91,78.6
2023,5291,29.4,35.91,78.6
2023,5292,29.4,35.91,78.6
2023,5293,29.4,35.91,78.6
2023,5294,29.4,35.91,78.6
2023,5295,29.4,35.91,78.6
2023,5296,29.4,35.91,78.6
2023,5297,29.4,35.91,78.6
2023,5298,29.4,35.91,78.6
2023,5299,29.4,35.91,78.6
2023,5300,29.4,35.91,78.6
2023,5301,29.4,35.91,78.6
2023,5302,29.4,35.91,78.6
2023,5303,29.4,35.91,78.6
2023,5304,29.4,39.63,78.6
2023,5305,29.4,39.63,78.6
2023,5306,29.4,39.63,78.6
2023,5307,29.4,39.63,78.6
2023,5308,29.4,39.63,78.6
2023,5309,29.4,39.63,78.6
2023,5310,29.4,39.63,78.6
2023,5311,29.4,39.63,78.6
2023,5312,29.4,39.63,78.6
2023,5313,29.4,39.63,78.6
2023,5314,29.4,39.63,78.6
2023,5315,29.4,39.63,78.6
2023,5316,29.4,39.63,78.6
2023,5317,29.4,39.63,78.6
2023,5318,29.4,39.63,78.6
2023,5319,29.4,39.63,78.6
2023,5320,29.4,39.63,78.6
2023,5321,29.4,39.63,78.6
2023,5322,29.4,39.63,78.6
2023,5323,29.4,39.63,78.6
2023,5324,29.4,39.63,78.6
2023,5325,29.4,39.63,78.6
2023,5326,29.4,39.63,78.6
2023,5327,29.4,39.63,78.6
2023,5328,29.4,36.54,78.6
2023,5329,29.4,36.54,78.6
2023,5330,29.4,36.54,78.6
2023,5331,29.4,36.54,78.6
2023,5332,29.4,36.54,78.6
2023,5333,29.4,36.54,78.6
2023,5334,29.4,36.54,78.6
2023,5335,29.4,36.54,78.6
2023,5336,29.4,36.54,78.6
2023,5337,29.4,36.54,78.6
2023,5338,29.4,36.54,78.6
2023,5339,29.4,36.54,78.6
2023,5340,29.4,36.54,78.6
2023,5341,29.4,36.54,78.6
2023,5342,29.4,36.54,78.6
2023,5343,29.4,36.54,78.6
2023,5344,29.4,36.54,78.6
2023,5345,29.4,36.54,78.6
2023,5346,29.4,36.54,78.6
2023,5347,29.4,36.54,78.6
2023,5348,29.4,36.54,78.6
