,,Cost
2023,2897,4.332
2023,2898,67.172
2023,2899,117.232
2023,2900,122.742
2023,2901,122.742
2023,2902,119.172
2023,2903,111.512
2023,2904,90.472
2023,2905,90.472
2023,2906,90.172
2023,2907,90.472
2023,2908,110.652
2023,2909,115.172
2023,2910,127.862
2023,2911,135.602
2023,2912,119.512
2023,2913,115.382
2023,2914,109.132
2023,2915,98.632
2023,2916,92.932
2023,2917,86.492
2023,2918,82.142
2023,2919,87.372
2023,2920,94.602
2023,2921,99.062
2023,2922,125.162
2023,2923,143.032
2023,2924,148.332
2023,2925,125.172
2023,2926,116.302
2023,2927,116.372
2023,2928,102.802
2023,2929,101.142
2023,2930,97.972
2023,2931,85.722
2023,2932,91.552
2023,2933,102.172
2023,2934,121.372
2023,2935,119.512
2023,2936,110.272
2023,2937,84.449
2023,2938,79.959
2023,2939,68.339
2023,2940,52.299
2023,2941,40.359
2023,2942,30.172
2023,2943,25.172
2023,2944,40.172
2023,2945,45.582
2023,2946,82.359
2023,2947,120.189
2023,2948,125.339
2023,2949,118.039
2023,2950,85.662
2023,2951,86.172
2023,2952,79.782
2023,2953,79.982
2023,2954,79.782
2023,2955,80.182
2023,2956,82.372
2023,2957,100.852
2023,2958,115.262
2023,2959,120.072
2023,2960,104.592
2023,2961,92.349
2023,2962,81.949
2023,2963,73.419
2023,2964,64.619
2023,2965,62.139
2023,2966,65.312
2023,2967,69.392
2023,2968,75.902
2023,2969,80.782
2023,2970,110.349
2023,2971,117.869
2023,2972,130.929
2023,2973,123.979
2023,2974,115.262
2023,2975,110.562
2023,2976,104.262
2023,2977,101.552
2023,2978,101.552
2023,2979,94.172
2023,2980,101.552
2023,2981,111.072
2023,2982,115.042
2023,2983,112.752
2023,2984,102.782
2023,2985,98.239
2023,2986,93.379
2023,2987,87.339
2023,2988,84.349
2023,2989,81.249
2023,2990,80.172
2023,2991,75.602
2023,2992,82.172
2023,2993,101.552
2023,2994,113.399
2023,2995,132.349
2023,2996,129.399
2023,2997,117.909
2023,2998,111.072
2023,2999,118.882
2023,3000,116.172
2023,3001,108.152
2023,3002,100.172
2023,3003,100.872
2023,3004,108.152
2023,3005,110.172
2023,3006,109.122
2023,3007,95.302
2023,3008,93.452
2023,3009,82.702
2023,3010,74.592
2023,3011,71.782
2023,3012,55.972
2023,3013,50.172
2023,3014,63.332
2023,3015,50.172
2023,3016,58.172
2023,3017,72.182
2023,3018,102.362
2023,3019,112.242
2023,3020,118.942
2023,3021,115.172
2023,3022,110.112
2023,3023,106.952
2023,3024,95.192
2023,3025,90.172
2023,3026,84.472
2023,3027,83.882
2023,3028,85.032
2023,3029,85.252
2023,3030,82.652
2023,3031,77.682
2023,3032,57.182
2023,3033,30.172
2023,3034,25.172
2023,3035,25.172
2023,3036,25.172
2023,3037,25.172
2023,3038,10.272
2023,3039,4.342
2023,3040,5.172
2023,3041,20.172
2023,3042,75.162
2023,3043,107.602
2023,3044,111.172
2023,3045,115.672
2023,3046,100.172
2023,3047,107.172
2023,3048,88.752
2023,3049,87.402
2023,3050,84.182
2023,3051,84.332
2023,3052,103.812
2023,3053,117.262
2023,3054,120.172
2023,3055,115.172
2023,3056,100.182
2023,3057,94.389
2023,3058,85.839
2023,3059,85.349
2023,3060,86.059
2023,3061,80.339
2023,3062,78.172
2023,3063,79.082
2023,3064,82.682
2023,3065,83.862
2023,3066,113.029
2023,3067,125.109
2023,3068,128.489
2023,3069,122.349
2023,3070,110.852
2023,3071,105.762
2023,3072,97.932
2023,3073,95.172
2023,3074,96.262
2023,3075,94.172
2023,3076,105.172
2023,3077,111.752
2023,3078,121.172
2023,3079,118.052
2023,3080,107.712
2023,3081,102.109
2023,3082,107.939
2023,3083,105.529
2023,3084,80.339
2023,3085,73.759
2023,3086,45.172
2023,3087,35.172
2023,3088,35.172
2023,3089,43.882
2023,3090,74.359
2023,3091,104.259
2023,3092,113.339
2023,3093,107.019
2023,3094,90.102
2023,3095,95.172
2023,3096,90.262
2023,3097,88.552
2023,3098,86.362
2023,3099,81.942
2023,3100,81.182
2023,3101,88.972
2023,3102,104.452
2023,3103,105.172
2023,3104,84.172
2023,3105,72.769
2023,3106,71.959
2023,3107,71.509
2023,3108,71.259
2023,3109,62.349
2023,3110,45.382
2023,3111,45.272
2023,3112,49.172
2023,3113,68.172
2023,3114,79.969
2023,3115,107.809
2023,3116,131.349
2023,3117,117.669
2023,3118,109.282
2023,3119,100.172
2023,3120,97.112
2023,3121,96.172
2023,3122,84.342
2023,3123,82.172
2023,3124,88.682
2023,3125,97.932
2023,3126,110.102
2023,3127,104.122
2023,3128,89.172
2023,3129,72.349
2023,3130,67.969
2023,3131,67.359
2023,3132,67.159
2023,3133,66.509
2023,3134,50.182
2023,3135,45.382
2023,3136,45.482
2023,3137,45.482
2023,3138,71.919
2023,3139,102.649
2023,3140,114.719
2023,3141,116.299
2023,3142,101.832
2023,3143,98.702
2023,3144,90.722
2023,3145,90.012
2023,3146,90.172
2023,3147,90.592
2023,3148,95.642
2023,3149,101.802
2023,3150,115.642
2023,3151,103.212
2023,3152,93.262
2023,3153,74.349
2023,3154,63.359
2023,3155,62.959
2023,3156,62.509
2023,3157,47.339
2023,3158,31.172
2023,3159,7.792
2023,3160,14.172
2023,3161,20.172
2023,3162,62.759
2023,3163,92.189
2023,3164,99.149
2023,3165,102.159
2023,3166,93.172
2023,3167,87.992
2023,3168,85.612
2023,3169,87.332
2023,3170,78.272
2023,3171,76.172
2023,3172,77.872
2023,3173,79.202
2023,3174,83.182
2023,3175,63.772
2023,3176,35.922
2023,3177,10.172
2023,3178,5.172
2023,3179,5.172
2023,3180,5.172
2023,3181,4.342
2023,3182,3.172
2023,3183,3.082
2023,3184,4.332
2023,3185,10.172
2023,3186,45.162
2023,3187,83.172
2023,3188,101.282
2023,3189,100.372
2023,3190,94.982
2023,3191,78.122
2023,3192,70.292
2023,3193,60.972
2023,3194,70.292
2023,3195,70.292
2023,3196,70.432
2023,3197,70.682
2023,3198,65.172
2023,3199,41.172
2023,3200,0.172
2023,3201,0.172
2023,3202,0.172
2023,3203,0.172
2023,3204,0.172
2023,3205,0.172
2023,3206,0.172
2023,3207,0.172
2023,3208,0.172
2023,3209,1.672
2023,3210,4.452
2023,3211,60.702
2023,3212,97.982
2023,3213,99.132
2023,3214,91.012
2023,3215,93.032
2023,3216,88.442
2023,3217,82.262
2023,3218,73.862
2023,3219,72.132
2023,3220,74.012
2023,3221,86.222
2023,3222,99.742
2023,3223,93.172
2023,3224,55.672
2023,3225,45.259
2023,3226,16.349
2023,3227,7.349
2023,3228,6.519
2023,3229,6.519
2023,3230,4.332
2023,3231,4.332
2023,3232,4.332
2023,3233,4.342
2023,3234,46.509
2023,3235,95.349
2023,3236,105.849
2023,3237,104.159
2023,3238,88.442
2023,3239,67.982
2023,3240,65.172
2023,3241,49.692
2023,3242,47.982
2023,3243,46.172
2023,3244,48.182
2023,3245,65.472
2023,3246,70.292
2023,3247,66.992
2023,3248,40.522
2023,3249,16.349
2023,3250,7.349
2023,3251,7.349
2023,3252,15.299
2023,3253,15.299
2023,3254,4.342
2023,3255,5.172
2023,3256,14.442
2023,3257,20.172
2023,3258,48.349
2023,3259,76.459
2023,3260,101.599
2023,3261,76.849
2023,3262,65.682
2023,3263,71.222
2023,3264,51.552
2023,3265,45.772
2023,3266,45.572
2023,3267,43.382
2023,3268,44.162
2023,3269,65.472
2023,3270,67.982
2023,3271,58.172
2023,3272,44.172
2023,3273,37.349
2023,3274,27.349
2023,3275,29.719
2023,3276,36.259
2023,3277,29.129
2023,3278,18.332
2023,3279,34.582
2023,3280,40.172
2023,3281,35.182
2023,3282,52.349
2023,3283,75.619
2023,3284,101.599
2023,3285,89.349
2023,3286,69.172
2023,3287,66.472
2023,3288,56.172
2023,3289,54.042
2023,3290,54.042
2023,3291,66.172
2023,3292,67.392
2023,3293,69.242
2023,3294,87.942
2023,3295,72.542
2023,3296,50.162
2023,3297,43.149
2023,3298,37.349
2023,3299,32.339
2023,3300,24.679
2023,3301,22.349
2023,3302,20.172
2023,3303,15.172
2023,3304,20.472
2023,3305,28.172
2023,3306,43.399
2023,3307,72.469
2023,3308,97.289
2023,3309,90.599
2023,3310,74.132
2023,3311,77.052
2023,3312,73.712
2023,3313,70.752
2023,3314,72.152
2023,3315,69.242
2023,3316,71.332
2023,3317,73.402
2023,3318,76.652
2023,3319,69.752
2023,3320,46.242
2023,3321,45.119
2023,3322,42.349
2023,3323,45.119
2023,3324,45.119
2023,3325,33.219
2023,3326,31.042
2023,3327,31.042
2023,3328,39.642
2023,3329,43.342
2023,3330,50.319
2023,3331,82.839
2023,3332,97.349
2023,3333,97.519
2023,3334,85.952
2023,3335,71.612
2023,3336,66.242
2023,3337,66.692
2023,3338,60.172
2023,3339,59.782
2023,3340,55.872
2023,3341,62.252
2023,3342,62.632
2023,3343,59.932
2023,3344,40.212
2023,3345,6.372
2023,3346,4.332
2023,3347,10.342
2023,3348,5.172
2023,3349,5.172
2023,3350,4.332
2023,3351,4.332
2023,3352,26.112
2023,3353,53.852
2023,3354,64.832
2023,3355,70.172
2023,3356,81.232
2023,3357,78.772
2023,3358,70.172
2023,3359,52.372
2023,3360,40.212
2023,3361,34.052
2023,3362,28.942
2023,3363,30.122
2023,3364,28.432
2023,3365,30.982
2023,3366,27.722
2023,3367,20.172
2023,3368,2.312
2023,3369,0.172
2023,3370,1.672
2023,3371,1.772
2023,3372,3.082
2023,3373,4.332
2023,3374,1.772
2023,3375,1.772
2023,3376,4.332
2023,3377,41.512
2023,3378,61.502
2023,3379,78.292
2023,3380,91.172
2023,3381,90.112
2023,3382,83.672
2023,3383,88.462
2023,3384,82.832
2023,3385,82.632
2023,3386,82.832
2023,3387,81.172
2023,3388,84.142
2023,3389,90.492
2023,3390,103.732
2023,3391,113.592
2023,3392,105.962
2023,3393,95.369
2023,3394,88.419
2023,3395,87.519
2023,3396,85.009
2023,3397,82.349
2023,3398,73.812
2023,3399,79.862
2023,3400,80.702
2023,3401,84.662
2023,3402,91.449
2023,3403,93.819
2023,3404,104.669
2023,3405,102.349
2023,3406,90.172
2023,3407,96.322
2023,3408,93.772
2023,3409,82.172
2023,3410,80.172
2023,3411,79.742
2023,3412,79.742
2023,3413,79.742
2023,3414,93.632
2023,3415,98.832
2023,3416,92.172
2023,3417,85.599
2023,3418,78.099
2023,3419,76.219
2023,3420,67.269
2023,3421,67.559
2023,3422,63.132
2023,3423,60.172
2023,3424,65.182
2023,3425,79.742
2023,3426,99.439
2023,3427,102.459
2023,3428,107.349
2023,3429,107.139
2023,3430,98.702
2023,3431,94.702
2023,3432,90.172
2023,3433,78.942
2023,3434,75.382
2023,3435,75.172
2023,3436,75.572
2023,3437,75.932
2023,3438,96.172
2023,3439,100.632
2023,3440,98.832
2023,3441,88.269
2023,3442,83.349
2023,3443,82.929
2023,3444,81.119
2023,3445,77.559
2023,3446,74.922
2023,3447,71.922
2023,3448,72.172
2023,3449,75.642
2023,3450,91.599
2023,3451,98.059
2023,3452,107.309
2023,3453,104.349
2023,3454,98.452
2023,3455,98.832
2023,3456,88.722
2023,3457,77.992
2023,3458,75.172
2023,3459,73.892
2023,3460,76.102
2023,3461,98.002
2023,3462,105.172
2023,3463,104.172
2023,3464,83.522
2023,3465,73.199
2023,3466,58.129
2023,3467,44.219
2023,3468,40.349
2023,3469,40.349
2023,3470,35.162
2023,3471,42.062
2023,3472,71.002
2023,3473,71.522
2023,3474,79.439
2023,3475,96.339
2023,3476,104.529
2023,3477,108.639
2023,3478,98.412
2023,3479,88.282
2023,3480,76.572
2023,3481,74.232
2023,3482,66.752
2023,3483,61.882
2023,3484,62.172
2023,3485,73.702
2023,3486,94.372
2023,3487,95.232
2023,3488,82.042
2023,3489,57.659
2023,3490,37.919
2023,3491,25.639
2023,3492,22.349
2023,3493,6.749
2023,3494,4.342
2023,3495,23.082
2023,3496,53.622
2023,3497,65.272
2023,3498,86.269
2023,3499,97.409
2023,3500,122.349
2023,3501,118.979
2023,3502,99.942
2023,3503,97.032
2023,3504,90.172
2023,3505,84.902
2023,3506,81.522
2023,3507,85.022
2023,3508,87.432
2023,3509,90.442
2023,3510,87.462
2023,3511,87.432
2023,3512,87.432
2023,3513,87.432
2023,3514,87.432
2023,3515,87.432
2023,3516,82.182
2023,3517,66.922
2023,3518,61.882
2023,3519,58.022
2023,3520,58.582
2023,3521,85.022
2023,3522,95.282
2023,3523,100.992
2023,3524,108.382
2023,3525,109.522
2023,3526,110.172
2023,3527,105.592
2023,3528,100.172
2023,3529,99.542
2023,3530,100.172
2023,3531,100.172
2023,3532,100.172
2023,3533,98.022
2023,3534,90.592
2023,3535,83.232
2023,3536,79.042
2023,3537,79.142
2023,3538,78.462
2023,3539,70.942
2023,3540,70.642
2023,3541,69.742
2023,3542,54.342
2023,3543,50.172
2023,3544,51.172
2023,3545,55.172
2023,3546,73.452
2023,3547,100.182
2023,3548,109.252
2023,3549,115.552
2023,3550,107.812
2023,3551,92.012
2023,3552,92.012
2023,3553,84.922
2023,3554,84.922
2023,3555,84.922
2023,3556,85.972
2023,3557,100.172
2023,3558,113.062
2023,3559,110.372
2023,3560,101.072
2023,3561,103.099
2023,3562,87.299
2023,3563,87.199
2023,3564,86.799
2023,3565,86.199
2023,3566,81.592
2023,3567,80.172
2023,3568,81.172
2023,3569,84.222
2023,3570,87.299
2023,3571,123.349
2023,3572,134.209
2023,3573,131.749
2023,3574,119.172
2023,3575,92.292
2023,3576,85.902
2023,3577,85.022
2023,3578,84.922
2023,3579,84.922
2023,3580,85.022
2023,3581,98.782
2023,3582,109.362
2023,3583,110.172
2023,3584,98.172
2023,3585,95.359
2023,3586,87.099
2023,3587,86.199
2023,3588,84.609
2023,3589,82.349
2023,3590,75.172
2023,3591,75.172
2023,3592,80.172
2023,3593,84.512
2023,3594,101.169
2023,3595,107.429
2023,3596,126.379
2023,3597,124.899
2023,3598,99.392
2023,3599,102.172
2023,3600,96.172
2023,3601,95.172
2023,3602,95.172
2023,3603,87.522
2023,3604,95.842
2023,3605,100.172
2023,3606,103.852
2023,3607,100.402
2023,3608,95.842
2023,3609,81.239
2023,3610,70.849
2023,3611,71.789
2023,3612,70.599
2023,3613,69.589
2023,3614,65.872
2023,3615,65.872
2023,3616,69.022
2023,3617,79.062
2023,3618,87.349
2023,3619,107.349
2023,3620,121.409
2023,3621,117.349
2023,3622,96.782
2023,3623,94.262
2023,3624,87.172
2023,3625,87.172
2023,3626,89.182
2023,3627,81.172
2023,3628,80.272
2023,3629,88.272
2023,3630,98.672
2023,3631,99.242
2023,3632,89.649
2023,3633,77.287
2023,3634,76.237
2023,3635,76.237
2023,3636,75.427
2023,3637,73.917
2023,3638,71.349
2023,3639,70.529
2023,3640,75.349
2023,3641,88.509
2023,3642,102.777
2023,3643,105.927
2023,3644,107.217
2023,3645,105.197
2023,3646,94.369
2023,3647,91.859
2023,3648,80.272
2023,3649,77.172
2023,3650,77.172
2023,3651,74.432
2023,3652,80.172
2023,3653,89.502
2023,3654,91.892
2023,3655,93.472
2023,3656,89.789
2023,3657,93.247
2023,3658,85.527
2023,3659,84.527
2023,3660,84.527
2023,3661,80.657
2023,3662,79.419
2023,3663,83.169
2023,3664,90.349
2023,3665,88.149
2023,3666,94.827
2023,3667,103.247
2023,3668,106.957
2023,3669,106.537
2023,3670,103.439
2023,3671,98.019
2023,3672,86.982
2023,3673,90.192
2023,3674,90.172
2023,3675,95.842
2023,3676,93.912
2023,3677,87.172
2023,3678,86.172
2023,3679,80.922
2023,3680,80.222
2023,3681,71.162
2023,3682,60.172
2023,3683,57.572
2023,3684,60.172
2023,3685,60.172
2023,3686,56.582
2023,3687,56.172
2023,3688,61.172
2023,3689,75.172
2023,3690,80.272
2023,3691,81.272
2023,3692,102.172
2023,3693,103.512
2023,3694,95.842
2023,3695,92.172
2023,3696,90.332
2023,3697,90.132
2023,3698,89.522
2023,3699,86.822
2023,3700,84.862
2023,3701,80.172
2023,3702,78.922
2023,3703,63.182
2023,3704,48.162
2023,3705,25.172
2023,3706,25.172
2023,3707,25.172
2023,3708,40.172
2023,3709,40.172
2023,3710,30.172
2023,3711,30.172
2023,3712,45.312
2023,3713,78.382
2023,3714,83.672
2023,3715,90.742
2023,3716,99.472
2023,3717,103.812
2023,3718,95.842
2023,3719,97.272
2023,3720,91.762
2023,3721,91.162
2023,3722,91.532
2023,3723,90.862
2023,3724,82.272
2023,3725,93.172
2023,3726,99.562
2023,3727,100.122
2023,3728,88.119
2023,3729,78.427
2023,3730,73.507
2023,3731,72.417
2023,3732,69.967
2023,3733,70.587
2023,3734,71.139
2023,3735,78.269
2023,3736,90.269
2023,3737,90.699
2023,3738,98.547
2023,3739,104.887
2023,3740,107.097
2023,3741,103.427
2023,3742,91.109
2023,3743,94.869
2023,3744,90.172
2023,3745,89.582
2023,3746,85.172
2023,3747,80.272
2023,3748,80.272
2023,3749,90.192
2023,3750,99.202
2023,3751,102.872
2023,3752,97.249
2023,3753,89.637
2023,3754,85.427
2023,3755,79.837
2023,3756,76.687
2023,3757,71.927
2023,3758,73.469
2023,3759,76.749
2023,3760,86.349
2023,3761,92.729
2023,3762,98.427
2023,3763,104.537
2023,3764,104.997
2023,3765,99.987
2023,3766,92.339
2023,3767,85.349
2023,3768,76.372
2023,3769,74.162
2023,3770,68.222
2023,3771,65.872
2023,3772,70.372
2023,3773,75.072
2023,3774,95.222
2023,3775,101.522
2023,3776,100.039
2023,3777,96.257
2023,3778,92.487
2023,3779,92.297
2023,3780,88.437
2023,3781,83.527
2023,3782,83.449
2023,3783,82.699
2023,3784,90.269
2023,3785,99.069
2023,3786,101.167
2023,3787,106.677
2023,3788,110.787
2023,3789,103.927
2023,3790,97.249
2023,3791,96.279
2023,3792,89.432
2023,3793,83.002
2023,3794,75.122
2023,3795,73.742
2023,3796,73.742
2023,3797,90.022
2023,3798,92.952
2023,3799,91.572
2023,3800,86.109
2023,3801,78.067
2023,3802,71.927
2023,3803,67.647
2023,3804,67.827
2023,3805,67.487
2023,3806,70.279
2023,3807,73.519
2023,3808,78.449
2023,3809,75.869
2023,3810,93.277
2023,3811,102.027
2023,3812,103.977
2023,3813,100.007
2023,3814,93.349
2023,3815,97.349
2023,3816,89.872
2023,3817,79.902
2023,3818,76.172
2023,3819,75.972
2023,3820,76.592
2023,3821,80.102
2023,3822,93.842
2023,3823,93.482
2023,3824,93.659
2023,3825,85.687
2023,3826,74.347
2023,3827,71.427
2023,3828,70.427
2023,3829,65.827
2023,3830,62.099
2023,3831,62.099
2023,3832,65.469
2023,3833,74.349
2023,3834,96.027
2023,3835,107.857
2023,3836,107.547
2023,3837,105.947
2023,3838,102.609
2023,3839,94.339
2023,3840,90.202
2023,3841,89.232
2023,3842,89.232
2023,3843,89.532
2023,3844,91.482
2023,3845,92.162
2023,3846,90.202
2023,3847,90.172
2023,3848,81.172
2023,3849,68.172
2023,3850,64.172
2023,3851,62.022
2023,3852,61.722
2023,3853,55.172
2023,3854,50.172
2023,3855,48.782
2023,3856,56.792
2023,3857,75.142
2023,3858,86.332
2023,3859,95.172
2023,3860,110.172
2023,3861,111.982
2023,3862,103.812
2023,3863,90.762
2023,3864,89.232
2023,3865,89.822
2023,3866,89.532
2023,3867,85.922
2023,3868,89.232
2023,3869,89.822
2023,3870,88.672
2023,3871,75.172
2023,3872,57.182
2023,3873,50.782
2023,3874,20.172
2023,3875,15.172
2023,3876,20.172
2023,3877,15.172
2023,3878,15.172
2023,3879,10.172
2023,3880,28.092
2023,3881,69.872
2023,3882,93.632
2023,3883,105.312
2023,3884,112.162
2023,3885,111.982
2023,3886,103.702
2023,3887,94.502
2023,3888,85.252
2023,3889,85.192
2023,3890,81.802
2023,3891,84.122
2023,3892,95.172
2023,3893,104.982
2023,3894,107.922
2023,3895,104.912
2023,3896,105.609
2023,3897,98.427
2023,3898,93.907
2023,3899,90.597
2023,3900,86.767
2023,3901,84.527
2023,3902,81.049
2023,3903,81.529
2023,3904,89.409
2023,3905,95.259
2023,3906,98.427
2023,3907,111.727
2023,3908,120.357
2023,3909,110.457
2023,3910,100.469
2023,3911,104.649
2023,3912,100.122
2023,3913,100.122
2023,3914,100.122
2023,3915,95.172
2023,3916,92.422
2023,3917,102.112
2023,3918,106.332
2023,3919,104.512
2023,3920,105.159
2023,3921,88.507
2023,3922,83.527
2023,3923,82.447
2023,3924,76.647
2023,3925,74.757
2023,3926,70.499
2023,3927,71.339
2023,3928,71.099
2023,3929,72.249
2023,3930,77.217
2023,3931,105.367
2023,3932,108.427
2023,3933,108.427
2023,3934,100.729
2023,3935,98.629
2023,3936,88.852
2023,3937,87.152
2023,3938,86.422
2023,3939,86.002
2023,3940,93.602
2023,3941,97.892
2023,3942,99.922
2023,3943,85.172
2023,3944,71.349
2023,3945,69.597
2023,3946,58.497
2023,3947,68.927
2023,3948,71.417
2023,3949,71.197
2023,3950,70.419
2023,3951,70.419
2023,3952,73.569
2023,3953,78.269
2023,3954,101.217
2023,3955,105.797
2023,3956,118.117
2023,3957,117.637
2023,3958,107.349
2023,3959,109.469
2023,3960,102.942
2023,3961,100.792
2023,3962,100.552
2023,3963,100.542
2023,3964,98.672
2023,3965,104.842
2023,3966,110.172
2023,3967,107.292
2023,3968,107.549
2023,3969,106.727
2023,3970,101.447
2023,3971,95.667
2023,3972,93.427
2023,3973,93.427
2023,3974,94.359
2023,3975,97.349
2023,3976,101.359
2023,3977,102.349
2023,3978,106.997
2023,3979,112.977
2023,3980,145.527
2023,3981,150.227
2023,3982,121.029
2023,3983,128.509
2023,3984,123.152
2023,3985,123.152
2023,3986,123.152
2023,3987,113.222
2023,3988,117.892
2023,3989,132.172
2023,3990,150.002
2023,3991,145.762
2023,3992,126.509
2023,3993,115.627
2023,3994,112.417
2023,3995,110.777
2023,3996,110.187
2023,3997,106.737
2023,3998,99.359
2023,3999,99.449
2023,4000,102.449
2023,4001,121.099
2023,4002,129.427
2023,4003,140.427
2023,4004,159.557
2023,4005,155.277
2023,4006,140.529
2023,4007,133.159
2023,4008,122.972
2023,4009,120.142
2023,4010,116.562
2023,4011,118.402
2023,4012,120.922
2023,4013,111.992
2023,4014,108.182
2023,4015,101.172
2023,4016,95.772
2023,4017,85.172
2023,4018,70.162
2023,4019,59.532
2023,4020,48.572
2023,4021,39.552
2023,4022,56.252
2023,4023,50.172
2023,4024,60.172
2023,4025,76.582
2023,4026,97.182
2023,4027,132.402
2023,4028,141.982
2023,4029,142.172
2023,4030,136.822
2023,4031,126.952
2023,4032,109.042
2023,4033,103.362
2023,4034,100.172
2023,4035,96.182
2023,4036,86.982
2023,4037,94.922
2023,4038,92.232
2023,4039,85.172
2023,4040,78.342
2023,4041,63.702
2023,4042,54.052
2023,4043,46.172
2023,4044,29.692
2023,4045,25.272
2023,4046,49.312
2023,4047,55.172
2023,4048,70.282
2023,4049,80.942
2023,4050,104.172
2023,4051,125.642
2023,4052,134.192
2023,4053,137.232
2023,4054,128.302
2023,4055,106.542
2023,4056,93.662
2023,4057,100.172
2023,4058,100.172
2023,4059,90.862
2023,4060,95.782
2023,4061,109.952
2023,4062,130.322
2023,4063,132.402
2023,4064,117.679
2023,4065,107.207
2023,4066,100.447
2023,4067,96.537
2023,4068,93.427
2023,4069,90.427
2023,4070,88.249
2023,4071,88.349
2023,4072,95.349
2023,4073,89.649
2023,4074,114.177
2023,4075,135.157
2023,4076,148.107
2023,4077,146.287
2023,4078,136.829
2023,4079,123.149
2023,4080,110.452
2023,4081,104.152
2023,4082,112.182
2023,4083,104.292
2023,4084,101.242
2023,4085,112.062
2023,4086,126.382
2023,4087,129.232
2023,4088,124.169
2023,4089,117.437
2023,4090,113.227
2023,4091,103.327
2023,4092,104.947
2023,4093,101.187
2023,4094,91.129
2023,4095,91.129
2023,4096,97.349
2023,4097,109.159
2023,4098,113.497
2023,4099,131.137
2023,4100,145.677
2023,4101,141.427
2023,4102,122.459
2023,4103,124.339
2023,4104,110.872
2023,4105,104.872
2023,4106,104.062
2023,4107,103.912
2023,4108,107.152
2023,4109,123.572
2023,4110,137.842
2023,4111,139.682
2023,4112,128.359
2023,4113,117.497
2023,4114,113.497
2023,4115,107.997
2023,4116,103.157
2023,4117,99.207
2023,4118,101.459
2023,4119,102.469
2023,4120,115.789
2023,4121,110.449
2023,4122,119.897
2023,4123,138.727
2023,4124,151.487
2023,4125,154.577
2023,4126,137.139
2023,4127,140.199
2023,4128,135.882
2023,4129,135.172
2023,4130,134.722
2023,4131,132.112
2023,4132,137.722
2023,4133,137.722
2023,4134,143.552
2023,4135,144.062
2023,4136,129.939
2023,4137,115.427
2023,4138,110.037
2023,4139,107.427
2023,4140,109.427
2023,4141,102.887
2023,4142,96.449
2023,4143,95.949
2023,4144,96.449
2023,4145,96.249
2023,4146,123.427
2023,4147,147.317
2023,4148,150.607
2023,4149,141.427
2023,4150,123.189
2023,4151,129.269
2023,4152,121.542
2023,4153,109.812
2023,4154,104.422
2023,4155,98.272
2023,4156,102.162
2023,4157,115.262
2023,4158,128.872
2023,4159,131.402
2023,4160,124.279
2023,4161,110.547
2023,4162,101.527
2023,4163,96.437
2023,4164,90.797
2023,4165,85.977
2023,4166,84.519
2023,4167,92.349
2023,4168,94.609
2023,4169,108.849
2023,4170,129.857
2023,4171,140.327
2023,4172,138.387
2023,4173,133.527
2023,4174,124.219
2023,4175,119.629
2023,4176,109.832
2023,4177,103.012
2023,4178,106.742
2023,4179,106.742
2023,4180,106.742
2023,4181,92.472
2023,4182,92.472
2023,4183,90.742
2023,4184,81.862
2023,4185,57.812
2023,4186,25.172
2023,4187,20.172
2023,4188,25.172
2023,4189,25.172
2023,4190,10.172
2023,4191,28.372
2023,4192,81.152
2023,4193,89.772
2023,4194,101.172
2023,4195,113.692
2023,4196,130.082
2023,4197,132.992
2023,4198,131.222
2023,4199,127.762
2023,4200,123.382
2023,4201,115.172
2023,4202,105.232
2023,4203,105.172
2023,4204,103.402
2023,4205,105.232
2023,4206,90.472
2023,4207,74.882
2023,4208,32.722
2023,4209,9.862
2023,4210,0.272
2023,4211,0.182
2023,4212,9.322
2023,4213,5.272
2023,4214,0.172
2023,4215,9.862
2023,4216,69.162
2023,4217,81.472
2023,4218,95.182
2023,4219,105.172
2023,4220,122.662
2023,4221,127.762
2023,4222,118.932
2023,4223,92.472
2023,4224,90.172
2023,4225,79.672
2023,4226,77.922
2023,4227,79.672
2023,4228,80.172
2023,4229,88.072
2023,4230,110.282
2023,4231,112.972
2023,4232,103.869
2023,4233,91.327
2023,4234,86.597
2023,4235,86.107
2023,4236,81.007
2023,4237,76.137
2023,4238,74.459
2023,4239,73.959
2023,4240,88.349
2023,4241,99.349
2023,4242,113.017
2023,4243,118.427
2023,4244,129.157
2023,4245,132.587
2023,4246,121.009
2023,4247,116.169
2023,4248,95.172
2023,4249,91.742
2023,4250,89.262
2023,4251,86.532
2023,4252,90.722
2023,4253,109.062
2023,4254,115.972
2023,4255,115.482
2023,4256,94.299
2023,4257,93.427
2023,4258,91.457
2023,4259,88.097
2023,4260,88.737
2023,4261,88.167
2023,4262,85.549
2023,4263,91.399
2023,4264,98.749
2023,4265,109.469
2023,4266,119.127
2023,4267,124.527
2023,4268,131.027
2023,4269,128.487
2023,4270,118.509
2023,4271,100.299
2023,4272,90.712
2023,4273,87.172
2023,4274,86.332
2023,4275,86.332
2023,4276,90.442
2023,4277,93.972
2023,4278,112.802
2023,4279,120.272
2023,4280,110.349
2023,4281,105.317
2023,4282,102.727
2023,4283,104.607
2023,4284,100.847
2023,4285,99.017
2023,4286,97.739
2023,4287,99.949
2023,4288,107.349
2023,4289,107.349
2023,4290,118.667
2023,4291,126.357
2023,4292,134.327
2023,4293,133.427
2023,4294,123.449
2023,4295,121.809
