,,Availability,ActivationDw,ActivationUp
2023,2945,1.27,59.01,128.74
2023,2946,15.52,80.72,126
2023,2947,5.75,77.02,118.6
2023,2948,4.23,90,127.5
2023,2949,0.42,59.8,118.18
2023,2950,9.47,68.88,73.31
2023,2951,10.27,47.89,103.05
2023,2952,9.37,74.05,108.63
2023,2953,12.29,83.66,101.06
2023,2954,1.25,50.05,106.43
2023,2955,10.92,80.21,106.38
2023,2956,1.12,85.37,107.43
2023,2957,4.77,80.3,106.75
2023,2958,3.75,97.89,114.62
2023,2959,4.44,82.46,127.45
2023,2960,5.63,65.97,111.37
2023,2961,17.14,74.16,144.65
2023,2962,15.61,78.28,111.52
2023,2963,14.07,70.98,94.51
2023,2964,12.82,43.92,93.33
2023,2965,12.21,0.02,90.85
2023,2966,13.03,44.99,93.9
2023,2967,13.74,50.96,97.7
2023,2968,15.18,44.83,85.43
2023,2969,16.76,57.69,105.2
2023,2970,6.28,59.43,86.81
2023,2971,4.65,92.78,125.3
2023,2972,4.34,91.51,132.8
2023,2973,3.46,84.93,84.4
2023,2974,4.44,78.72,109.82
2023,2975,3.94,99.17,111.6
2023,2976,4.54,92.27,103.32
2023,2977,4.21,103.2,102.8
2023,2978,4.23,81.19,106.11
2023,2979,5.72,72.95,102.59
2023,2980,4.21,101.38,112
2023,2981,3.75,86.99,120.62
2023,2982,3.75,74.77,112.7
2023,2983,4.53,74.97,198.51
2023,2984,5.72,63.08,130
2023,2985,13.64,56.76,88.91
2023,2986,9.48,57.01,85.62
2023,2987,11.65,74.92,97.18
2023,2988,11.65,72.23,94.12
2023,2989,11.78,22.54,87.64
2023,2990,11.68,44.03,90
2023,2991,12.17,55,80.9
2023,2992,11.24,63.5,106.25
2023,2993,15.53,81.22,119.22
2023,2994,0.42,77.35,78.46
2023,2995,6.42,117.12,130.5
2023,2996,4.84,87.23,123.34
2023,2997,4.84,114.83,124.82
2023,2998,4.16,123.37,146
2023,2999,7.77,112.65,135.63
2023,3000,5.23,116,119.69
2023,3001,9.48,112.98,115.59
2023,3002,8.65,92.73,108.48
2023,3003,6.98,78.39,107.07
2023,3004,5.31,89.66,109.74
2023,3005,4.75,99.42,109.5
2023,3006,4.85,87.08,109.68
2023,3007,13.19,68.98,116.81
2023,3008,20.64,16.57,79.54
2023,3009,1.65,61.04,98.63
2023,3010,1.47,62.9,93.42
2023,3011,14.71,18.76,82.6
2023,3012,11.88,0,54.71
2023,3013,12.12,11.26,75.28
2023,3014,1.32,0.02,98.46
2023,3015,11.88,73.75,99.34
2023,3016,1.23,80,87.75
2023,3017,20.64,57.06,87.96
2023,3018,19.12,60,108.07
2023,3019,15.51,83.99,83.88
2023,3020,9.69,112.3,133.13
2023,3021,9.41,109.38,128.78
2023,3022,1.54,44.21,110.09
2023,3023,11.88,60.1,109.56
2023,3024,1.47,50.01,111.19
2023,3025,18.97,81.14,105.96
2023,3026,2.11,76.35,68.46
2023,3027,20.64,61.74,58.14
2023,3028,1.95,66.91,37.32
2023,3029,19.34,52.75,62.91
2023,3030,0.25,39.69,44.25
2023,3031,27.25,25.84,95.85
2023,3032,28.18,7.65,41.15
2023,3033,0.21,16,94.03
2023,3034,10.91,23.5,94.16
2023,3035,11.24,32.5,93.72
2023,3036,10.82,43.75,89.37
2023,3037,11.22,8.33,73.64
2023,3038,14.76,10.1,46.3
2023,3039,17.52,4.5,16.98
2023,3040,21.24,5.46,20.97
2023,3041,38.12,19.95,57.52
2023,3042,26.26,73.12,98.87
2023,3043,1.25,93.83,117.66
2023,3044,7.27,89.14,125.59
2023,3045,5.96,123.4,125.84
2023,3046,11.39,100.01,125.61
2023,3047,11.88,86.88,110.98
2023,3048,13.85,85.34,108.66
2023,3049,19.08,90,107.76
2023,3050,0.2,91.65,107.65
2023,3051,20.64,90,107.44
2023,3052,14.45,78.1,107.74
2023,3053,7.49,77.21,125.89
2023,3054,0.05,87.39,118.33
2023,3055,5.13,59.04,114.4
2023,3056,18.64,26.56,78.94
2023,3057,18.57,60.66,97.69
2023,3058,17.03,73.43,107.75
2023,3059,16.96,86.23,128.09
2023,3060,16.79,83.56,130.93
2023,3061,1.57,76.83,126.79
2023,3062,15.89,67.66,117.33
2023,3063,1.62,51.33,132.63
2023,3064,16.95,59.69,45.8
2023,3065,19.09,74.63,87.33
2023,3066,1.32,85.05,119.85
2023,3067,7.45,71.09,122.84
2023,3068,4.72,131.1,129.94
2023,3069,4.42,74.98,146.48
2023,3070,0.75,69.35,110.56
2023,3071,6.11,90.85,106.76
2023,3072,7.48,98.77,108.31
2023,3073,8.02,88.75,120.1
2023,3074,7.61,102,123.43
2023,3075,8.39,92.53,124.68
2023,3076,5.78,80.05,123.19
2023,3077,5.78,68.33,116.71
2023,3078,5.78,107.28,140.33
2023,3079,5.92,69.14,125.54
2023,3080,5.78,64.1,85.14
2023,3081,0.13,31.88,75.39
2023,3082,8.88,42.17,104.01
2023,3083,11.88,0.01,93.77
2023,3084,12.68,-1.24,56.5
2023,3085,14.13,0.02,57.34
2023,3086,1.03,-4.5,64.97
2023,3087,0.84,-2.75,49.49
2023,3088,0.84,0.02,20
2023,3089,0.15,1.26,61.52
2023,3090,16.34,6.2,95.48
2023,3091,9.12,50.85,97.63
2023,3092,0.72,82.83,108.24
2023,3093,7.67,89.63,103.61
2023,3094,9.92,94.32,128.81
2023,3095,5.88,98.27,112.28
2023,3096,6.81,105.09,112.13
2023,3097,7.16,98.32,102.44
2023,3098,0.75,85.88,102.29
2023,3099,9.39,93.01,102.34
2023,3100,8.59,88.4,101.29
2023,3101,6.55,78.88,111.58
2023,3102,0.43,98.72,114.44
2023,3103,0.44,61.97,80.6
2023,3104,8.72,28.63,96.75
2023,3105,1.44,13.5,99.63
2023,3106,1.43,28.98,94.23
2023,3107,1.42,22.23,92.89
2023,3108,1.41,31.64,92.33
2023,3109,12.83,11.65,77.54
2023,3110,11.98,0.27,88.71
2023,3111,11.88,3.9,80.02
2023,3112,12.74,64.82,106.53
2023,3113,16.26,50.82,105.76
2023,3114,11.88,47.66,93.14
2023,3115,4.43,61.15,76.71
2023,3116,4.91,73.38,130.58
2023,3117,0.45,74.96,80.59
2023,3118,3.46,64.33,93.81
2023,3119,0.75,88.58,100.51
2023,3120,7.73,84.2,95.36
2023,3121,0.75,84.7,97.44
2023,3122,11.92,62.92,96.3
2023,3123,11.96,74.29,91.16
2023,3124,10.29,88.51,95.87
2023,3125,6.47,72.76,93.95
2023,3126,5.37,106.36,108.93
2023,3127,6.65,46.86,99.78
2023,3128,1.04,13.5,92.32
2023,3129,1.61,0.01,73.12
2023,3130,13.73,0.02,48.41
2023,3131,13.57,0.01,73.41
2023,3132,13.52,0.01,40.51
2023,3133,13.26,-4.25,49.72
2023,3134,12.69,-12.75,50.01
2023,3135,1.19,-9.19,42.95
2023,3136,12.53,-1.25,56.1
2023,3137,20.64,0.02,22.4
2023,3138,20.64,21.15,92.93
2023,3139,6.38,58.53,90.15
2023,3140,5.68,71.83,108.94
2023,3141,5.87,70.86,110.84
2023,3142,5.66,75.38,110.03
2023,3143,4.54,84.1,102
2023,3144,6.24,87.24,120.25
2023,3145,0.67,76.69,93.43
2023,3146,6.95,94.08,92.23
2023,3147,6.44,93.31,99.94
2023,3148,5.56,96.47,101.93
2023,3149,0.43,68.08,112.48
2023,3150,4.21,74.1,112.85
2023,3151,4.03,56.24,101.77
2023,3152,5.75,0.35,91.55
2023,3153,1.47,0.01,74
2023,3154,1.32,67.11,78.37
2023,3155,1.32,0.02,82.68
2023,3156,1.31,0.01,60.16
2023,3157,12.35,-4.67,44.99
2023,3158,11.74,-2.06,22.46
2023,3159,15.69,0.02,21.38
2023,3160,14.14,0.01,21
2023,3161,18.41,0.02,29.85
2023,3162,12.11,38.57,82.71
2023,3163,7.87,48.41,87.73
2023,3164,4.97,60.28,95.04
2023,3165,5.12,58.79,96.9
2023,3166,5.99,74.04,92.99
2023,3167,5.84,56.77,65.27
2023,3168,6.64,98.25,87.24
2023,3169,6.25,43.25,60.16
2023,3170,9.04,24.37,82.48
2023,3171,9.74,54.54,82.04
2023,3172,8.75,77.7,85
2023,3173,8.74,68.16,76.64
2023,3174,7.44,54.18,86.57
2023,3175,13.05,34.99,73.21
2023,3176,33.78,-1.57,30.42
2023,3177,26.69,-4.25,10.01
2023,3178,23.49,1.38,5
2023,3179,21.46,1.38,8.6
2023,3180,21.66,5.13,79.03
2023,3181,21.51,1.54,46.31
2023,3182,0.28,34.15,4.17
2023,3183,32.25,-3.75,2
2023,3184,3.23,-4.81,4.17
2023,3185,50.12,-5.86,19.49
2023,3186,35.94,21.25,63.76
2023,3187,7.44,46.27,81.4
2023,3188,1.55,56.59,96.39
2023,3189,11.25,63.63,96.08
2023,3190,11.92,76.36,113.21
2023,3191,12.14,46.57,102.47
2023,3192,9.72,74.79,81.36
2023,3193,12.75,49.3,73.71
2023,3194,12.51,36.49,71.85
2023,3195,12.51,72.38,71.9
2023,3196,1.25,64.68,75.42
2023,3197,13.74,70.51,80.78
2023,3198,13.81,65.04,72.98
2023,3199,38.72,16.85,28.81
2023,3200,57.12,-20.37,18.83
2023,3201,48.62,-51.75,4.16
2023,3202,22.74,16.67,4.16
2023,3203,18.94,0,4.17
2023,3204,22.87,0,27.29
2023,3205,23.43,10.65,63.64
2023,3206,20.13,21.29,4.16
2023,3207,22.78,-15.03,2.83
2023,3208,23.28,-7.11,3.87
2023,3209,3.79,-14.44,1.94
2023,3210,48.98,-14.36,45.22
2023,3211,14.13,58.8,89.71
2023,3212,10.84,74.25,116.62
2023,3213,10.63,107.62,132
2023,3214,12.06,67.58,113.07
2023,3215,6.08,90.92,108.38
2023,3216,6.25,119.29,94.52
2023,3217,0.08,84.83,92.84
2023,3218,11.42,75.53,95.44
2023,3219,11.97,73.76,94.64
2023,3220,11.62,73.84,93.43
2023,3221,6.25,80.54,116.15
2023,3222,7.55,68.53,119.81
2023,3223,9.66,62.1,128.1
2023,3224,18.99,25.4,59.69
2023,3225,14.94,41.09,85.73
2023,3226,0.1,52.33,84.08
2023,3227,10.34,18.76,70.86
2023,3228,11.76,0.03,76.46
2023,3229,0.1,0.01,84.03
2023,3230,11.77,0.02,61.08
2023,3231,11.77,0.02,4.16
2023,3232,1.52,0.02,11.55
2023,3233,27.97,5.55,58.22
2023,3234,0.31,45.17,75.04
2023,3235,0.15,62.35,82.77
2023,3236,9.66,81.48,99.71
2023,3237,10.88,88.18,119.84
2023,3238,9.53,82.4,112.9
2023,3239,0.58,51.38,93.31
2023,3240,6.08,65.9,113.37
2023,3241,8.69,49.53,105.66
2023,3242,8.75,32.06,29.51
2023,3243,9.15,26.47,50.95
2023,3244,8.93,41.91,61.17
2023,3245,4.94,48.35,69.71
2023,3246,4.85,57.61,75.89
2023,3247,8.31,46.48,110.65
2023,3248,18.16,10.25,68.21
2023,3249,13.69,0.02,75.4
2023,3250,6.09,0.02,75.57
2023,3251,6.09,0.02,72.94
2023,3252,0.75,-0.01,55.5
2023,3253,0.73,-0.02,26.74
2023,3254,0.75,-0.01,36.1
2023,3255,0.75,1.26,3.55
2023,3256,8.83,3.4,35.57
2023,3257,17.79,14.1,47.75
2023,3258,9.36,49.21,71.3
2023,3259,6.85,67.11,85.99
2023,3260,5.66,79.12,143.75
2023,3261,9.54,94.4,315.52
2023,3262,7.41,55.28,98.8
2023,3263,8.84,40.65,77.92
2023,3264,8.45,27.97,70.32
2023,3265,8.99,33.78,69.95
2023,3266,9.05,38.41,70
2023,3267,8.74,37.47,70.11
2023,3268,8.75,42.02,69.65
2023,3269,8.51,36.18,68.88
2023,3270,0.07,30.35,36.03
2023,3271,10.06,21.54,58.8
2023,3272,9.86,1.27,40.11
2023,3273,0.12,0.03,41.94
2023,3274,0.75,0.01,20
2023,3275,0.75,0.01,23.87
2023,3276,8.49,-5.9,28.91
2023,3277,0.75,0.01,4.18
2023,3278,0.81,0.01,8.03
2023,3279,8.71,12.63,50.67
2023,3280,9.94,19.79,68.76
2023,3281,0.14,0.04,32.9
2023,3282,8.63,22.75,70.08
2023,3283,5.76,59.39,85.1
2023,3284,0.57,59.3,93.05
2023,3285,0.75,52.4,86.66
2023,3286,10.72,47.83,80.59
2023,3287,5.14,19,72.38
2023,3288,7.74,39.57,71.33
2023,3289,0.86,61.95,66.19
2023,3290,0.86,54.95,79.23
2023,3291,5.32,47.95,79.89
2023,3292,5.06,67.57,81.3
2023,3293,4.18,34.77,79.73
2023,3294,3.75,50.18,82.87
2023,3295,5.28,29.88,92.22
2023,3296,11.18,0.43,74.82
2023,3297,12.42,0.01,37.65
2023,3298,9.71,-8.88,38.69
2023,3299,9.71,-15.63,16.05
2023,3300,9.46,-8.24,13.26
2023,3301,0.75,-14,24.81
2023,3302,0.75,-11.29,30
2023,3303,0.75,-7.99,6.89
2023,3304,0.84,-3.74,56.05
2023,3305,11.98,0.03,23.4
2023,3306,8.47,0.02,45.53
2023,3307,0.81,42.73,73.6
2023,3308,4.56,50.88,76.19
2023,3309,3.73,51.31,78.55
2023,3310,5.71,57.56,107.15
2023,3311,3.22,51,100.08
2023,3312,3.75,53.91,76.81
2023,3313,4.39,68.34,83.62
2023,3314,4.29,82.77,76.7
2023,3315,5.08,79.43,73.56
2023,3316,3.75,44.93,72.92
2023,3317,3.24,53.05,57.12
2023,3318,3.13,50.75,84.63
2023,3319,11.66,46.54,86.58
2023,3320,28.82,32.83,72.69
2023,3321,16.45,-2.14,54.81
2023,3322,11.39,0.01,40.02
2023,3323,12.08,0.01,42.77
2023,3324,1.14,-2.5,72.68
2023,3325,1.11,-1.24,30.88
2023,3326,10.32,0.02,29.71
2023,3327,10.68,0.01,31.05
2023,3328,0.12,0.03,52.23
2023,3329,2.42,0.03,57.38
2023,3330,9.99,44.21,69.19
2023,3331,7.86,49.75,77.27
2023,3332,11.25,66.77,92.55
2023,3333,7.04,48.41,106.24
2023,3334,8.77,49.18,85.28
2023,3335,2.72,33.91,67.96
2023,3336,3.06,32.21,76.95
2023,3337,5.28,28.63,74.05
2023,3338,11.38,7.77,67.52
2023,3339,11.37,10.01,64
2023,3340,12.32,62.08,62.91
2023,3341,10.76,31.08,64.22
2023,3342,8.75,11.95,65.42
2023,3343,1.27,-7.19,72.98
2023,3344,25.73,-17.99,68.49
2023,3345,30.26,-21.37,5.26
2023,3346,21.34,-24.75,4.16
2023,3347,20.29,-56.63,10.49
2023,3348,2.12,-23.49,30.01
2023,3349,2.24,4.87,55.27
2023,3350,0.25,1.4,67.81
2023,3351,30.07,0.11,4.69
2023,3352,0.25,7.44,38.32
2023,3353,18.88,42.35,68.47
2023,3354,10.74,35.43,69.82
2023,3355,12.56,36.27,56.28
2023,3356,7.88,32.87,58.05
2023,3357,8.32,32.89,79.24
2023,3358,9.82,45.12,63.12
2023,3359,6.25,53.63,73.91
2023,3360,8.72,16.47,62.44
2023,3361,9.71,4.7,67.61
2023,3362,0.93,26.24,73.93
2023,3363,0.98,10.75,60.13
2023,3364,10.39,12.12,54.58
2023,3365,10.26,14.77,46.86
2023,3366,10.82,-0.99,44.26
2023,3367,23.94,-2.62,41.15
2023,3368,24.77,-3.6,31.05
2023,3369,19.12,0,30.01
2023,3370,1.67,-1.24,3.12
2023,3371,16.45,0.02,40.95
2023,3372,1.75,0.02,31.26
2023,3373,1.75,3.05,43.1
2023,3374,18.35,2.09,30.38
2023,3375,2.16,1.13,38.48
2023,3376,24.52,5.43,33.88
2023,3377,12.51,37.58,82.25
2023,3378,10.83,33.91,56.09
2023,3379,2.16,49.62,58.57
2023,3380,0.25,86.06,85.02
2023,3381,2.62,89.53,143.08
2023,3382,16.91,93.52,153.61
2023,3383,7.63,84.52,112.47
2023,3384,9.88,64.52,106.21
2023,3385,9.78,77.88,104.7
2023,3386,9.69,69.75,97.11
2023,3387,9.98,81,103.65
2023,3388,8.44,83.97,107.45
2023,3389,7.86,69.93,106.19
2023,3390,4.22,73.97,113.51
2023,3391,6.52,82.12,269.5
2023,3392,16.55,75,338.99
2023,3393,15.95,94.8,93.29
2023,3394,18.61,84.73,100.43
2023,3395,17.63,77.62,110.23
2023,3396,17.34,86.8,109.15
2023,3397,16.74,80,111.66
2023,3398,15.55,75.48,111.2
2023,3399,0.16,66.37,113.87
2023,3400,17.13,72.83,106.72
2023,3401,17.35,76.9,100.09
2023,3402,14.01,67.16,122.65
2023,3403,7.08,77.91,93
2023,3404,5.95,83.62,102.41
2023,3405,6.59,79.01,106.21
2023,3406,7.97,83.94,126.45
2023,3407,7.36,74.12,100.52
2023,3408,7.81,60.01,87.37
2023,3409,9.52,91.5,87.48
2023,3410,11.42,78.75,14.75
2023,3411,11.42,71.57,83.82
2023,3412,11.42,65.17,95.68
2023,3413,10.26,70.17,92.15
2023,3414,9.14,53.69,73.01
2023,3415,10.83,60,88.69
2023,3416,17.84,68.17,110.66
2023,3417,9.62,71.24,131.31
2023,3418,12.35,72.68,104.3
2023,3419,12.28,73.87,99.99
2023,3420,12.83,66.72,100.81
2023,3421,12.78,56.1,111.7
2023,3422,1.31,55.49,82.68
2023,3423,1.27,59.91,115.57
2023,3424,12.81,81.66,106.33
2023,3425,13.98,70.3,113.57
2023,3426,8.91,42.32,96.55
2023,3427,6.25,81.19,104.95
2023,3428,6.02,114.84,124.04
2023,3429,6.25,77.44,110.87
2023,3430,6.25,99.96,76.74
2023,3431,7.68,88.4,115.75
2023,3432,9.38,83.3,108.67
2023,3433,12.86,81.19,112.45
2023,3434,12.68,67.11,74.25
2023,3435,12.76,73.88,41.28
2023,3436,12.44,84.59,88.21
2023,3437,0.12,70.89,89.9
2023,3438,6.32,72.45,117
2023,3439,0.05,67.06,99.47
2023,3440,16.32,21.16,74.52
2023,3441,15.11,42.6,82.68
2023,3442,13.56,57.7,85.37
2023,3443,14.28,61.96,100.78
2023,3444,12.97,78.89,108
2023,3445,1.46,66.43,89.18
2023,3446,13.95,12.21,64.6
2023,3447,1.47,-3.94,80.88
2023,3448,14.31,31.04,66.01
2023,3449,14.82,56.81,89.94
2023,3450,9.66,78.34,106.02
2023,3451,8.43,62.4,64.93
2023,3452,5.98,99.69,106.23
2023,3453,6.19,95.52,104.7
2023,3454,6.27,83.99,100.4
2023,3455,5.18,59.17,80.18
2023,3456,10.71,62.76,98.95
2023,3457,14.73,65.86,83.07
2023,3458,15.51,70.14,80.17
2023,3459,15.45,61.89,111.22
2023,3460,15.43,81.11,111.21
2023,3461,9.24,55.9,114.48
2023,3462,5.39,76.92,130.59
2023,3463,7.13,90.31,101.49
2023,3464,13.44,77.57,109.42
2023,3465,16.65,15.01,53.34
2023,3466,13.04,10.83,63.22
2023,3467,1.22,12.04,49.98
2023,3468,11.97,42.43,74.07
2023,3469,11.89,8.04,47
2023,3470,12.87,12.84,54.72
2023,3471,14.86,13.98,41.01
2023,3472,16.14,34.4,74.7
2023,3473,18.77,60.09,71.61
2023,3474,15.53,34.02,52.35
2023,3475,7.42,50.76,61.21
2023,3476,4.92,55.53,70.23
2023,3477,5.44,66.04,92.78
2023,3478,7.64,72.5,89.92
2023,3479,7.41,45.97,58.45
2023,3480,10.75,56.21,82.01
2023,3481,10.82,77.77,87.72
2023,3482,12.52,35.26,47.37
2023,3483,11.08,16.38,61.71
2023,3484,10.76,25.23,68.41
2023,3485,10.62,54,82.46
2023,3486,7.38,78.24,98.46
2023,3487,7.22,72.43,127.39
2023,3488,15.27,80.16,95.58
2023,3489,13.95,61.81,103.4
2023,3490,11.78,32.71,93.23
2023,3491,0.11,2.56,81.07
2023,3492,11.11,0.04,35.62
2023,3493,9.46,0.02,3.3
2023,3494,9.64,0,2.34
2023,3495,11.53,6.59,4.18
2023,3496,13.32,0.01,58.55
2023,3497,14.85,48.32,72.02
2023,3498,12.19,26.38,78.96
2023,3499,0.06,78.23,74.2
2023,3500,9.32,89.48,122.67
2023,3501,8.98,83.23,117.6
2023,3502,5.75,67.68,78.81
2023,3503,0.79,97.81,97.5
2023,3504,0.07,83.63,95.45
2023,3505,8.76,66.33,82.29
2023,3506,7.97,56.65,81.45
2023,3507,7.75,49.71,21.76
2023,3508,7.67,42.36,87.07
2023,3509,6.87,55.8,85.02
2023,3510,7.52,73.06,90.93
2023,3511,9.61,86.86,90.19
2023,3512,9.61,89,105.94
2023,3513,1.13,94.45,114.04
2023,3514,9.12,77.72,108.46
2023,3515,13.45,57.37,100.82
2023,3516,15.76,60.75,108.88
2023,3517,13.97,62.81,89.72
2023,3518,14.22,62.8,105.68
2023,3519,14.89,67.66,108.16
2023,3520,16.76,70.8,112.85
2023,3521,0.15,34.67,99.12
2023,3522,6.33,72.31,105.66
2023,3523,5.72,65.64,105.73
2023,3524,0.59,89.06,105.81
2023,3525,6.04,100.97,111.78
2023,3526,6.14,113.1,114.85
2023,3527,6.05,97.74,110.1
2023,3528,7.18,86.87,104.44
2023,3529,7.45,108.79,103.53
2023,3530,7.21,109,107.17
2023,3531,7.21,100,102.29
2023,3532,7.21,110,102.96
2023,3533,8.07,91.67,101.76
2023,3534,7.33,86.63,92.58
2023,3535,13.85,74,89.82
2023,3536,0.15,62.28,100.45
2023,3537,19.44,63.1,86.87
2023,3538,15.44,54.83,83.3
2023,3539,1.46,33.3,75.09
2023,3540,13.68,-4.28,78.77
2023,3541,16.45,13.33,81.26
2023,3542,16.27,59.58,84.14
2023,3543,0.2,0,78.96
2023,3544,18.18,52.28,97.12
2023,3545,23.37,58.19,84.72
2023,3546,0.2,53.39,68.85
2023,3547,16.43,67.13,73.39
2023,3548,4.68,70.01,79.98
2023,3549,0.57,63.15,84.98
2023,3550,4.78,66.76,90.9
2023,3551,3.62,74.68,89.79
2023,3552,3.93,81.16,97.1
2023,3553,3.93,76.88,91.93
2023,3554,3.93,70,61.76
2023,3555,3.93,72.24,83.33
2023,3556,3.93,61.27,85.37
2023,3557,3.92,62.26,90.35
2023,3558,5.58,57.55,105.4
2023,3559,7.18,73.9,76.96
2023,3560,0.98,58.23,69.73
2023,3561,7.12,57.27,100.51
2023,3562,1.11,61.2,81.35
2023,3563,12.18,46.02,86.09
2023,3564,1.29,79.5,88.42
2023,3565,1.35,68.28,84.98
2023,3566,13.48,56.48,45.24
2023,3567,13.31,73.5,108.91
2023,3568,13.43,54.45,105.68
2023,3569,13.05,7.22,43.08
2023,3570,1.05,58.37,54.16
2023,3571,6.97,76.86,124.7
2023,3572,0.81,98.11,66.25
2023,3573,7.69,95.59,125.04
2023,3574,6.14,80.27,109.26
2023,3575,4.47,92.63,122.41
2023,3576,4.11,84.63,109.37
2023,3577,4.11,88.94,96.14
2023,3578,3.75,80.11,103.75
2023,3579,3.75,85.46,97.88
2023,3580,3.48,85.66,107.97
2023,3581,4.03,68.24,74.96
2023,3582,4.11,77.65,113.48
2023,3583,5.71,105.63,85.93
2023,3584,4.98,89.35,86.68
2023,3585,7.33,59.51,99.17
2023,3586,0.07,54.87,82.06
2023,3587,13.12,66.96,76.06
2023,3588,8.17,57.04,79.16
2023,3589,10.34,80.01,101.57
2023,3590,8.79,63.58,111.42
2023,3591,8.79,68.37,101.62
2023,3592,7.97,55.25,73.76
2023,3593,12.63,64.73,84.02
2023,3594,8.26,62.85,94.1
2023,3595,5.25,71.34,102.06
2023,3596,0.37,77.67,123.6
2023,3597,4.51,104.07,123.71
2023,3598,4.11,87.92,294.05
2023,3599,3.85,109.65,116.26
2023,3600,2.99,108,111.34
2023,3601,0.03,101.38,108.56
2023,3602,2.99,93.22,97.04
2023,3603,0.24,79.62,89.39
2023,3604,2.99,83.12,96.95
2023,3605,3.88,64.75,93.89
2023,3606,3.41,64.26,112.89
2023,3607,4.15,63.67,104.13
2023,3608,4.72,59.89,99.68
2023,3609,14.97,40.99,84.55
2023,3610,1.41,55.33,65.46
2023,3611,1.43,66.46,84.34
2023,3612,1.41,64.21,124.88
2023,3613,13.69,59.2,106.21
2023,3614,1.36,67.02,85.83
2023,3615,1.37,68.33,95.61
2023,3616,1.42,68.36,74.81
2023,3617,17.72,68.13,88.29
2023,3618,12.64,58.68,84.78
2023,3619,0.51,73.19,103.57
2023,3620,4.37,70.88,116.98
2023,3621,3.97,91.44,104.14
2023,3622,3.35,81.38,102.54
2023,3623,0.93,94.63,95.36
2023,3624,0.69,76.89,92.69
2023,3625,2.98,83.8,105.62
2023,3626,3.98,84.43,124.59
2023,3627,3.14,64.76,91.11
2023,3628,1.98,62.24,74.76
2023,3629,0.75,62.79,89.13
2023,3630,1.32,75.16,115.17
2023,3631,3.44,71.26,121.67
2023,3632,5.94,59.96,93.23
2023,3633,13.83,66.9,111.75
2023,3634,7.25,72.56,89.89
2023,3635,7.25,69.12,66.82
2023,3636,7.25,10.35,77.92
2023,3637,8.09,75.78,90.7
2023,3638,8.44,58.19,120.16
2023,3639,7.99,43.34,99.43
2023,3640,7.92,64.75,89.66
2023,3641,10.72,70.86,102.28
2023,3642,3.75,76.13,99.29
2023,3643,3.75,88.04,101.41
2023,3644,0.72,63.44,77.46
2023,3645,0.72,62.25,100.73
2023,3646,0.67,66.96,89.54
2023,3647,6.88,58.33,89.7
2023,3648,6.91,66.05,88.05
2023,3649,0.07,68.75,57.89
2023,3650,7.04,65.19,36.93
2023,3651,0.76,61.57,74.08
2023,3652,6.94,58.5,37.23
2023,3653,5.72,68.7,38.79
2023,3654,0.45,69.33,1.63
2023,3655,4.42,82.68,95.79
2023,3656,0.53,75.67,103.19
2023,3657,7.53,75.43,76.78
2023,3658,9.11,56.36,79.02
2023,3659,9.11,47.5,80.54
2023,3660,13.29,45.69,72.5
2023,3661,1.55,48.23,71.71
2023,3662,13.63,45,83.62
2023,3663,0.98,71.46,93.18
2023,3664,1.74,78.61,90.54
2023,3665,14.72,77.62,104.76
2023,3666,3.91,75.87,70.15
2023,3667,0.44,83.06,92.19
2023,3668,2.63,68.96,82.51
2023,3669,2.88,59.94,78.77
2023,3670,4.18,61.53,103.59
2023,3671,3.12,79.16,98.5
2023,3672,1.96,69.35,68.9
2023,3673,2.42,83.75,90.27
2023,3674,2.42,77.33,89.6
2023,3675,3.29,79.12,95.17
2023,3676,0.03,95.01,93.99
2023,3677,3.76,76.27,87.26
2023,3678,3.79,74.9,86.12
2023,3679,6.98,46.38,81.67
2023,3680,11.32,56.59,76.32
2023,3681,1.29,34.09,72.05
2023,3682,1.26,56,86.9
2023,3683,1.22,57.4,89.4
2023,3684,12.12,60,79.91
2023,3685,1.27,60.28,99.6
2023,3686,1.21,28.21,68.23
2023,3687,1.21,0.01,61.18
2023,3688,14.21,8.26,68.63
2023,3689,18.24,49.79,66.91
2023,3690,7.81,29.23,71.93
2023,3691,1.98,37.67,112.63
2023,3692,2.92,61.02,98.94
2023,3693,3.14,62.22,90.78
2023,3694,2.86,61.27,75.36
2023,3695,2.86,61.74,94.65
2023,3696,2.12,80.98,91.83
2023,3697,2.78,73.31,91.02
2023,3698,2.69,81.27,88.77
2023,3699,2.79,77.17,91.24
2023,3700,0.02,63.37,92.51
2023,3701,0.18,57.9,78.35
2023,3702,1.62,60.82,78.48
2023,3703,17.89,37.53,67.43
2023,3704,21.94,50.99,56.22
2023,3705,10.88,0.01,99.35
2023,3706,0.1,16.19,67.87
2023,3707,11.19,-24.5,72.07
2023,3708,1.04,-2.5,81.71
2023,3709,10.78,18,79.67
2023,3710,10.77,11.76,74.18
2023,3711,11.28,32,87.59
2023,3712,12.54,42.14,97.37
2023,3713,1.49,56.41,122.35
2023,3714,0.99,41.22,106.87
2023,3715,0.03,54.36,88.5
2023,3716,0.33,60.52,71.84
2023,3717,3.84,59.52,75.4
2023,3718,0.29,59.99,72.14
2023,3719,3.63,55.14,96.6
2023,3720,2.82,56.75,85.19
2023,3721,3.48,63.49,87.67
2023,3722,3.72,73.56,77.08
2023,3723,3.44,67.19,88.38
2023,3724,2.25,60.51,72.44
