,,Price
2021,4880,104.1
2021,4881,98.01
2021,4882,94.03
2021,4883,89.53
2021,4884,79.19
2021,4885,78.37
2021,4886,76.7
2021,4887,75.8
2021,4888,85.45
2021,4889,92.54
2021,4890,98.96
2021,4891,100.03
2021,4892,100.03
2021,4893,104.97
2021,4894,98.69
2021,4895,96.01
2021,4896,93.45
2021,4897,88
2021,4898,87.62
2021,4899,89
2021,4900,92.45
2021,4901,95.45
2021,4902,95.45
2021,4903,98
2021,4904,96.79
2021,4905,95.21
2021,4906,91.93
2021,4907,88
2021,4908,93.45
2021,4909,86.6
2021,4910,77.8
2021,4911,73.49
2021,4912,77.72
2021,4913,85.07
2021,4914,90.21
2021,4915,101.95
2021,4916,105.07
2021,4917,106.23
2021,4918,103.5
2021,4919,103.08
2021,4920,99.85
2021,4921,95.95
2021,4922,95.95
2021,4923,93.45
2021,4924,93.45
2021,4925,95.95
2021,4926,95.08
2021,4927,95.48
2021,4928,90.45
2021,4929,84.2
2021,4930,86.47
2021,4931,88
2021,4932,93.45
2021,4933,90.45
2021,4934,82.99
2021,4935,77.9
2021,4936,77.7
2021,4937,80.4
2021,4938,87.77
2021,4939,99.85
2021,4940,109.66
2021,4941,111.09
2021,4942,108.23
2021,4943,97.01
2021,4944,92
2021,4945,87.02
2021,4946,86.6
2021,4947,86.7
2021,4948,88
2021,4949,94.66
2021,4950,97.3
2021,4951,102
2021,4952,99.06
2021,4953,98.53
2021,4954,100
2021,4955,103.59
2021,4956,104.46
2021,4957,105
2021,4958,105
2021,4959,104.29
2021,4960,103.59
2021,4961,103.41
2021,4962,105.61
2021,4963,108.23
2021,4964,106.79
2021,4965,106.12
2021,4966,103.59
2021,4967,102.87
2021,4968,101.36
2021,4969,98.85
2021,4970,98.85
2021,4971,98.7
2021,4972,96.53
2021,4973,101.07
2021,4974,104.29
2021,4975,104.54
2021,4976,104.29
2021,4977,101.36
2021,4978,100.59
2021,4979,101
2021,4980,98.85
2021,4981,98.69
2021,4982,96.52
2021,4983,93.05
2021,4984,88.75
2021,4985,96.52
2021,4986,98.85
2021,4987,99.1
2021,4988,99.3
2021,4989,99.3
2021,4990,93.89
2021,4991,82.59
2021,4992,79.1
2021,4993,74.1
2021,4994,76.2
2021,4995,73.86
2021,4996,79.77
2021,4997,97.5
2021,4998,100.85
2021,4999,102.35
2021,5000,104.29
2021,5001,101.42
2021,5002,103.59
2021,5003,109.58
2021,5004,106.27
2021,5005,104.54
2021,5006,104.54
2021,5007,103.01
2021,5008,103.59
2021,5009,98.35
2021,5010,96.45
2021,5011,98.35
2021,5012,100.86
2021,5013,100
2021,5014,92.62
2021,5015,101.15
2021,5016,97.5
2021,5017,98
2021,5018,98.65
2021,5019,99
2021,5020,100.03
2021,5021,102.02
2021,5022,102.02
2021,5023,103.23
2021,5024,102.92
2021,5025,100
2021,5026,99
2021,5027,101.18
2021,5028,99
2021,5029,94.75
2021,5030,87
2021,5031,87.96
2021,5032,92.55
2021,5033,92
2021,5034,95
2021,5035,102.92
2021,5036,107.25
2021,5037,106.84
2021,5038,101.99
2021,5039,102.82
2021,5040,101.69
2021,5041,100.79
2021,5042,100
2021,5043,98.38
2021,5044,95.01
2021,5045,101.05
2021,5046,103.49
2021,5047,104.02
2021,5048,102.5
2021,5049,101.06
2021,5050,100.12
2021,5051,100
2021,5052,99.18
2021,5053,100.25
2021,5054,92.18
2021,5055,80
2021,5056,73.49
2021,5057,70.99
2021,5058,72.6
2021,5059,92.55
2021,5060,101.09
2021,5061,101.53
2021,5062,94
2021,5063,75.35
2021,5064,75
2021,5065,72.65
2021,5066,74
2021,5067,73.21
2021,5068,72.65
2021,5069,73.75
2021,5070,71.9
2021,5071,71.6
2021,5072,68
2021,5073,60.99
2021,5074,59.6
2021,5075,58.2
2021,5076,59.41
2021,5077,50.1
2021,5078,19.19
2021,5079,2.67
2021,5080,13.32
2021,5081,50.7
2021,5082,66.46
2021,5083,71.77
2021,5084,75
2021,5085,76.55
2021,5086,74
2021,5087,76.65
2021,5088,75
2021,5089,70.1
2021,5090,72.99
2021,5091,74.15
2021,5092,75.35
2021,5093,75.85
2021,5094,76.01
2021,5095,76.55
2021,5096,69.74
2021,5097,64.2
2021,5098,65.09
2021,5099,65.09
2021,5100,69.49
2021,5101,72.1
2021,5102,64.99
2021,5103,63.99
2021,5104,64.1
2021,5105,67.49
2021,5106,81
2021,5107,100.38
2021,5108,108.41
2021,5109,110.68
2021,5110,105.88
2021,5111,101.06
2021,5112,100.03
2021,5113,100.32
2021,5114,100
2021,5115,98.55
2021,5116,100.97
2021,5117,101.17
2021,5118,104.64
2021,5119,105.18
2021,5120,104.75
2021,5121,104.31
2021,5122,104.56
2021,5123,104.64
2021,5124,104.64
2021,5125,104.56
2021,5126,103.12
2021,5127,101.06
2021,5128,102.51
2021,5129,101.06
2021,5130,108.41
2021,5131,105.82
2021,5132,106.49
2021,5133,104.97
2021,5134,100.97
2021,5135,105.23
2021,5136,103.23
2021,5137,100.96
2021,5138,100.96
2021,5139,102.5
2021,5140,105.65
2021,5141,110
2021,5142,112.37
2021,5143,113.51
2021,5144,111.55
2021,5145,107.93
2021,5146,107.49
2021,5147,107.52
2021,5148,107.31
2021,5149,106.32
2021,5150,105
2021,5151,100.85
2021,5152,100.85
2021,5153,100.85
2021,5154,107.52
2021,5155,108.82
2021,5156,110
2021,5157,107.98
2021,5158,106
2021,5159,110
2021,5160,102.85
2021,5161,96
2021,5162,93.34
2021,5163,94.82
2021,5164,99
2021,5165,108.79
2021,5166,112.22
2021,5167,115
2021,5168,114.68
2021,5169,110.77
2021,5170,110
2021,5171,108
2021,5172,105.01
2021,5173,99.76
2021,5174,91
2021,5175,88.91
2021,5176,95.97
2021,5177,102.85
2021,5178,105
2021,5179,112.66
2021,5180,116.74
2021,5181,116.86
2021,5182,115.51
2021,5183,110.71
2021,5184,107.75
2021,5185,105.27
2021,5186,103.63
2021,5187,102.85
2021,5188,104
2021,5189,106.37
2021,5190,107.12
2021,5191,112.66
2021,5192,112.1
2021,5193,108.14
2021,5194,102.85
2021,5195,101
2021,5196,97.8
2021,5197,83
2021,5198,77.95
2021,5199,77.75
2021,5200,77.95
2021,5201,85
2021,5202,100.5
2021,5203,111.91
2021,5204,115.27
2021,5205,115.02
2021,5206,111.91
2021,5207,103.81
2021,5208,102.84
2021,5209,99.44
2021,5210,99
2021,5211,99
2021,5212,102.11
2021,5213,103.24
2021,5214,106.5
2021,5215,108.01
2021,5216,106.5
2021,5217,103.86
2021,5218,103.08
2021,5219,102.99
2021,5220,102.84
2021,5221,99.5
2021,5222,84.01
2021,5223,75.13
2021,5224,71.11
2021,5225,71.11
2021,5226,76.01
2021,5227,101.99
2021,5228,103.86
2021,5229,104
2021,5230,103.24
2021,5231,101.24
2021,5232,97
2021,5233,90.36
2021,5234,89.25
2021,5235,83.4
2021,5236,83.3
2021,5237,89
2021,5238,89.74
2021,5239,89.5
2021,5240,73.1
2021,5241,61.97
2021,5242,55.92
2021,5243,53.53
2021,5244,45
2021,5245,20
2021,5246,7
2021,5247,0.9
2021,5248,1.93
2021,5249,12.78
2021,5250,59.98
2021,5251,81
2021,5252,98.45
2021,5253,100.66
2021,5254,90.24
2021,5255,101.24
2021,5256,92.79
2021,5257,89.87
2021,5258,89.74
2021,5259,89.5
2021,5260,89.87
2021,5261,90.24
2021,5262,89.74
2021,5263,90.24
2021,5264,73.38
2021,5265,70
2021,5266,72.5
2021,5267,72.8
2021,5268,76
2021,5269,75.47
2021,5270,72.4
2021,5271,65.49
2021,5272,62.99
2021,5273,72.3
2021,5274,87.19
2021,5275,102.35
2021,5276,106.67
2021,5277,107.57
2021,5278,106.67
2021,5279,108.56
2021,5280,106.28
2021,5281,100.14
2021,5282,100
2021,5283,102.35
2021,5284,106.57
2021,5285,111
2021,5286,112.11
2021,5287,112.15
2021,5288,110.41
2021,5289,108.52
2021,5290,107.25
2021,5291,107.25
2021,5292,107.15
2021,5293,105
2021,5294,99.44
2021,5295,97.95
2021,5296,101.01
2021,5297,104.28
2021,5298,107.23
2021,5299,110.64
2021,5300,114.07
2021,5301,112.45
2021,5302,110
2021,5303,113.5
2021,5304,111
2021,5305,106.87
2021,5306,106.5
2021,5307,109.81
2021,5308,112.23
2021,5309,114.64
2021,5310,117.15
2021,5311,119
2021,5312,117.15
2021,5313,112.86
2021,5314,112.49
2021,5315,112.02
2021,5316,111.25
2021,5317,107.68
2021,5318,104.01
2021,5319,102.02
2021,5320,104
2021,5321,104.54
2021,5322,116.29
2021,5323,120
2021,5324,120
2021,5325,117.15
2021,5326,112.86
2021,5327,112.86
2021,5328,107
2021,5329,103
2021,5330,99.48
2021,5331,100.45
2021,5332,105.73
2021,5333,115
2021,5334,118.57
2021,5335,121.61
2021,5336,120
2021,5337,116.16
2021,5338,115.01
2021,5339,114.81
2021,5340,114.81
2021,5341,113
2021,5342,110.1
2021,5343,108.8
2021,5344,110.46
2021,5345,115
2021,5346,124.75
2021,5347,125.43
2021,5348,125.01
2021,5349,121.3
2021,5350,117.52
2021,5351,118.06
2021,5352,112.4
2021,5353,110
2021,5354,107
2021,5355,105.51
2021,5356,107.45
2021,5357,115.81
2021,5358,120
2021,5359,120.77
2021,5360,120
2021,5361,115.81
2021,5362,113.25
2021,5363,111
2021,5364,112.19
2021,5365,113.25
2021,5366,109.29
2021,5367,107.01
2021,5368,111.4
2021,5369,123.51
2021,5370,128.37
2021,5371,130
2021,5372,128.77
2021,5373,123.18
2021,5374,115.81
2021,5375,119.22
2021,5376,114.46
2021,5377,107.51
2021,5378,104.5
2021,5379,101.52
2021,5380,105
2021,5381,113.73
2021,5382,119.22
2021,5383,121.93
2021,5384,120
2021,5385,117.87
2021,5386,117.87
2021,5387,118.72
2021,5388,119.22
2021,5389,119.22
2021,5390,117.87
2021,5391,115
2021,5392,117.87
2021,5393,117.87
2021,5394,120.67
2021,5395,126
2021,5396,128.54
2021,5397,128.01
2021,5398,123.18
2021,5399,124.59
2021,5400,123.35
2021,5401,120
2021,5402,118.05
2021,5403,115.25
2021,5404,115.25
2021,5405,118.05
2021,5406,119.97
2021,5407,121.5
2021,5408,120.67
2021,5409,120.02
2021,5410,115.95
2021,5411,108
2021,5412,105.18
2021,5413,95.9
2021,5414,89.74
2021,5415,89.14
2021,5416,90.74
2021,5417,107.32
2021,5418,120.65
2021,5419,125.98
2021,5420,130
2021,5421,129.73
2021,5422,126.17
2021,5423,124.91
2021,5424,123.1
2021,5425,121.5
2021,5426,121.08
2021,5427,120.92
2021,5428,120.92
2021,5429,120.92
2021,5430,116.75
2021,5431,111.35
2021,5432,112.97
2021,5433,108
2021,5434,105.97
2021,5435,100.97
2021,5436,105.91
2021,5437,99.8
2021,5438,89.14
2021,5439,84.67
2021,5440,84.47
2021,5441,84.97
2021,5442,96.07
2021,5443,119.5
2021,5444,122.49
2021,5445,123.09
2021,5446,121.08
2021,5447,102
2021,5448,89.5
2021,5449,85.84
2021,5450,85.49
2021,5451,84.99
2021,5452,85.49
2021,5453,89.1
2021,5454,90.24
2021,5455,92.93
2021,5456,89.14
2021,5457,85.83
2021,5458,84.99
2021,5459,84.99
2021,5460,84.99
2021,5461,85.74
2021,5462,84.4
2021,5463,83
2021,5464,82.7
2021,5465,82.6
2021,5466,84.9
2021,5467,90.24
2021,5468,109.35
2021,5469,105
2021,5470,90.74
2021,5471,87.5
2021,5472,84.7
2021,5473,83.49
2021,5474,82.49
2021,5475,82.09
2021,5476,82.49
2021,5477,84.6
2021,5478,85
2021,5479,86
2021,5480,84.9
2021,5481,84.4
2021,5482,84.6
2021,5483,84.99
2021,5484,89.14
2021,5485,89.99
2021,5486,86.41
2021,5487,85
2021,5488,84.99
2021,5489,85.36
2021,5490,96.8
2021,5491,107.02
2021,5492,120
2021,5493,112.03
2021,5494,94
2021,5495,90.24
2021,5496,84.9
2021,5497,84.4
2021,5498,84.1
2021,5499,83.99
2021,5500,84.4
2021,5501,90.1
2021,5502,102.99
2021,5503,113.01
2021,5504,114.9
2021,5505,100
2021,5506,101.07
2021,5507,105.45
2021,5508,113.36
2021,5509,116.38
2021,5510,116.38
2021,5511,112
2021,5512,110
2021,5513,110.35
2021,5514,116.75
2021,5515,125.53
2021,5516,126.84
2021,5517,125.64
2021,5518,116.91
2021,5519,103.21
2021,5520,91.02
2021,5521,89.5
2021,5522,89.14
2021,5523,89.14
2021,5524,89.5
2021,5525,112
2021,5526,119.85
2021,5527,125
2021,5528,120
2021,5529,113.05
2021,5530,115
2021,5531,119.65
2021,5532,121.1
2021,5533,120
2021,5534,116.86
2021,5535,116.86
2021,5536,116.44
2021,5537,116.86
2021,5538,126.78
2021,5539,128.12
2021,5540,129.37
2021,5541,127.6
2021,5542,125.65
2021,5543,120.5
2021,5544,119.04
2021,5545,117.49
2021,5546,116
2021,5547,115.45
2021,5548,116
2021,5549,120.5
2021,5550,122.62
2021,5551,125
2021,5552,122.01
2021,5553,118.24
2021,5554,115.45
2021,5555,115.45
2021,5556,112.95
2021,5557,112.95
2021,5558,104.38
2021,5559,104.07
2021,5560,104.99
2021,5561,113.27
2021,5562,123.2
2021,5563,126.14
2021,5564,124.93
2021,5565,121.67
2021,5566,119.04
2021,5567,119.45
2021,5568,117.3
2021,5569,114.68
2021,5570,109.99
2021,5571,106
2021,5572,110.51
2021,5573,114.62
2021,5574,115.59
2021,5575,115.12
2021,5576,113.99
2021,5577,113.52
2021,5578,107.45
2021,5579,103.75
2021,5580,104.51
2021,5581,100
2021,5582,91.5
2021,5583,91.2
2021,5584,95.27
2021,5585,107.92
2021,5586,114.68
2021,5587,119.1
2021,5588,123
2021,5589,119.1
2021,5590,115.12
2021,5591,110.41
2021,5592,109.39
2021,5593,106
2021,5594,107.79
2021,5595,105
2021,5596,102
2021,5597,107.79
2021,5598,108.2
2021,5599,106
2021,5600,99.44
2021,5601,90.24
2021,5602,90.24
2021,5603,98.92
2021,5604,107.89
2021,5605,107.79
2021,5606,88.2
2021,5607,88.17
2021,5608,88.14
2021,5609,88.19
2021,5610,95
2021,5611,100.01
2021,5612,108.39
2021,5613,108
2021,5614,91.02
2021,5615,89.5
2021,5616,86.62
2021,5617,86.56
2021,5618,85.84
2021,5619,85.84
2021,5620,86.56
2021,5621,90.1
2021,5622,111.29
2021,5623,114.59
2021,5624,114.18
2021,5625,106.98
2021,5626,103.47
2021,5627,99.44
2021,5628,94
2021,5629,96.1
2021,5630,93.95
2021,5631,91.02
2021,5632,95
2021,5633,105
2021,5634,114.18
2021,5635,114.18
2021,5636,115.54
2021,5637,114.18
2021,5638,100
2021,5639,85.74
2021,5640,85.49
2021,5641,85
2021,5642,84.77
2021,5643,84.34
2021,5644,85.47
2021,5645,85.84
2021,5646,90
2021,5647,110.63
2021,5648,106.97
2021,5649,101
2021,5650,96
2021,5651,91.49
2021,5652,99.03
2021,5653,112.28
2021,5654,112.28
2021,5655,114.95
2021,5656,114.99
2021,5657,113.75
2021,5658,116
2021,5659,118.5
2021,5660,120.35
2021,5661,119.1
2021,5662,115.55
2021,5663,114.34
2021,5664,110
2021,5665,108
2021,5666,105.72
2021,5667,107.9
2021,5668,114.34
2021,5669,117.47
2021,5670,118.08
2021,5671,119
2021,5672,119.1
2021,5673,117.68
2021,5674,116.95
2021,5675,116.94
2021,5676,117.03
2021,5677,117.27
2021,5678,116.53
2021,5679,116.74
2021,5680,116.74
2021,5681,117.47
2021,5682,119
2021,5683,123.72
2021,5684,129.15
2021,5685,123.84
2021,5686,118.6
2021,5687,123.77
2021,5688,122.91
2021,5689,121.37
2021,5690,120
2021,5691,119.95
2021,5692,121.01
2021,5693,123.45
2021,5694,123.86
2021,5695,124.65
2021,5696,123.86
2021,5697,122.5
2021,5698,119.95
2021,5699,120.35
2021,5700,122
2021,5701,122.91
2021,5702,120.35
2021,5703,121.43
2021,5704,120.91
2021,5705,121.37
2021,5706,123.77
2021,5707,125.26
2021,5708,129.81
2021,5709,127.78
2021,5710,122.94
2021,5711,125.33
2021,5712,122.76
2021,5713,121.07
2021,5714,120.06
2021,5715,119.91
2021,5716,119.91
2021,5717,120.41
2021,5718,122
2021,5719,122.67
2021,5720,121.86
2021,5721,119.91
2021,5722,119.87
2021,5723,119.87
2021,5724,119.91
2021,5725,119.87
2021,5726,107
2021,5727,108.72
2021,5728,106.75
2021,5729,107.7
2021,5730,119.91
2021,5731,122.34
2021,5732,124.67
2021,5733,122.95
2021,5734,120.41
2021,5735,128.29
2021,5736,126.53
2021,5737,123.94
2021,5738,122.95
2021,5739,118.53
2021,5740,117.14
2021,5741,119.45
2021,5742,120.27
2021,5743,120.95
2021,5744,122.5
2021,5745,109.43
2021,5746,94.5
2021,5747,93
2021,5748,96.4
2021,5749,93.99
2021,5750,91.02
2021,5751,88.59
2021,5752,87.95
2021,5753,89.5
2021,5754,97.5
2021,5755,117.04
2021,5756,125.01
2021,5757,123.94
2021,5758,116.86
2021,5759,103
2021,5760,93.11
2021,5761,93.08
2021,5762,93.08
2021,5763,93.08
2021,5764,93.11
2021,5765,101.79
2021,5766,102.6
2021,5767,102.44
2021,5768,105.98
2021,5769,93.1
2021,5770,93.06
2021,5771,93.08
2021,5772,96.97
2021,5773,99.44
2021,5774,93.08
2021,5775,93.06
2021,5776,93.06
2021,5777,93.8
2021,5778,111.97
2021,5779,125.53
2021,5780,128.41
2021,5781,127.39
2021,5782,125.6
2021,5783,122.81
2021,5784,117.41
2021,5785,112.31
2021,5786,112.31
2021,5787,116.51
2021,5788,120.95
2021,5789,125
2021,5790,128.02
2021,5791,131.92
2021,5792,132.92
2021,5793,128.53
2021,5794,126.1
2021,5795,125.05
2021,5796,125.05
2021,5797,125.01
2021,5798,122.53
2021,5799,121.72
2021,5800,122.81
2021,5801,122.81
2021,5802,128.48
2021,5803,130.04
2021,5804,132.82
2021,5805,129.14
2021,5806,126.58
2021,5807,132.22
2021,5808,130
2021,5809,128.9
2021,5810,125.95
2021,5811,126.53
2021,5812,128.45
2021,5813,132.24
2021,5814,133.47
2021,5815,137.02
2021,5816,135.84
2021,5817,131.45
2021,5818,128.9
2021,5819,128.45
2021,5820,128.95
2021,5821,128.95
2021,5822,123.48
2021,5823,123.35
2021,5824,128
2021,5825,129.46
2021,5826,134.07
2021,5827,134.9
2021,5828,137.46
2021,5829,133.47
2021,5830,131.22
2021,5831,130.95
2021,5832,125.26
2021,5833,119.45
2021,5834,114.74
2021,5835,114.76
2021,5836,121.15
2021,5837,130.95
2021,5838,136.31
2021,5839,137.92
2021,5840,137.61
2021,5841,136.05
2021,5842,134.93
2021,5843,134.93
2021,5844,134.97
2021,5845,134.93
2021,5846,134.41
2021,5847,134.93
2021,5848,135.12
2021,5849,136.31
2021,5850,138.41
2021,5851,139.16
2021,5852,139.95
2021,5853,138.42
2021,5854,137.54
2021,5855,140.6
2021,5856,139.75
2021,5857,138.6
2021,5858,137.78
2021,5859,137.78
2021,5860,138.31
2021,5861,140
2021,5862,140.82
2021,5863,141.62
2021,5864,140.72
2021,5865,139.9
2021,5866,138.31
2021,5867,138.6
2021,5868,138.91
2021,5869,138.6
2021,5870,137.78
2021,5871,137.45
2021,5872,138.06
2021,5873,139.21
2021,5874,143.41
2021,5875,144.35
2021,5876,148
2021,5877,145
2021,5878,141.89
2021,5879,143.66
2021,5880,141
2021,5881,140
2021,5882,139.95
2021,5883,139.27
2021,5884,139.49
2021,5885,140.27
2021,5886,142.96
2021,5887,143.66
2021,5888,142.35
2021,5889,140
2021,5890,136.85
2021,5891,131.55
2021,5892,133.01
2021,5893,127.12
2021,5894,121.75
2021,5895,119.42
2021,5896,122
2021,5897,136.74
2021,5898,143.93
2021,5899,144.63
2021,5900,147.57
2021,5901,145.37
2021,5902,142.25
2021,5903,150
2021,5904,149.66
2021,5905,148.2
2021,5906,147.52
2021,5907,147.35
2021,5908,146.62
2021,5909,147.35
2021,5910,147.52
2021,5911,144.5
2021,5912,139.85
2021,5913,120.01
2021,5914,115.01
2021,5915,114.2
2021,5916,113.7
2021,5917,110.92
2021,5918,106.32
2021,5919,106.3
2021,5920,107.54
2021,5921,127.33
2021,5922,146.5
2021,5923,150.01
2021,5924,152.27
2021,5925,150.01
2021,5926,148.78
2021,5927,149.2
2021,5928,147.13
2021,5929,140.86
2021,5930,136.33
2021,5931,133.24
2021,5932,136.33
2021,5933,136.85
2021,5934,135
2021,5935,129.05
2021,5936,115.28
2021,5937,107.87
2021,5938,106.67
2021,5939,104.2
2021,5940,106.25
2021,5941,107
2021,5942,105.36
2021,5943,106.12
2021,5944,107.22
2021,5945,127.45
2021,5946,142
2021,5947,150.59
2021,5948,155
2021,5949,153.71
2021,5950,150
2021,5951,140
2021,5952,127.37
2021,5953,115.87
2021,5954,108.52
2021,5955,108.52
2021,5956,110
2021,5957,135.97
2021,5958,144.03
2021,5959,146
2021,5960,139.26
2021,5961,135
2021,5962,134.75
2021,5963,130.41
2021,5964,126.4
2021,5965,124.77
2021,5966,124.41
2021,5967,128.67
2021,5968,137.73
2021,5969,148.52
2021,5970,153.63
2021,5971,152.88
2021,5972,150.5
2021,5973,140
2021,5974,120.27
2021,5975,130
2021,5976,112
2021,5977,108.52
2021,5978,105.64
2021,5979,105.1
2021,5980,107.74
2021,5981,124.76
2021,5982,142.8
2021,5983,149.58
2021,5984,142.5
2021,5985,134.51
2021,5986,120.07
2021,5987,111.71
2021,5988,108.84
2021,5989,108.28
2021,5990,107.98
2021,5991,113.07
2021,5992,134.28
2021,5993,140.97
2021,5994,149.12
2021,5995,153.45
2021,5996,153.4
2021,5997,150.03
2021,5998,142.19
2021,5999,140.28
2021,6000,135
2021,6001,130
2021,6002,124
2021,6003,124.6
2021,6004,130
2021,6005,137.49
2021,6006,143.4
2021,6007,146.05
2021,6008,144.74
2021,6009,139.12
2021,6010,135.99
2021,6011,133.84
2021,6012,129.48
2021,6013,116.3
2021,6014,109.08
2021,6015,117.52
2021,6016,136.03
2021,6017,141.09
2021,6018,150
2021,6019,152.36
2021,6020,152.36
2021,6021,149.37
2021,6022,137.6
2021,6023,143.58
2021,6024,135.7
2021,6025,128.9
2021,6026,121.98
2021,6027,120.92
2021,6028,123.69
2021,6029,139.37
2021,6030,148.05
2021,6031,149.43
2021,6032,145.73
2021,6033,144.01
2021,6034,143.4
2021,6035,143.58
2021,6036,144.8
2021,6037,141.1
2021,6038,138.5
2021,6039,137
2021,6040,143.19
2021,6041,147.51
2021,6042,154.38
2021,6043,155.62
2021,6044,154.46
2021,6045,151
2021,6046,145.2
2021,6047,155.62
2021,6048,152
2021,6049,149.41
2021,6050,148.08
2021,6051,146.29
2021,6052,148.68
2021,6053,150.38
2021,6054,158.07
2021,6055,159.31
2021,6056,156.66
2021,6057,153.11
2021,6058,150
2021,6059,150
2021,6060,150
2021,6061,149.76
2021,6062,147.51
2021,6063,146.29
2021,6064,148.4
2021,6065,149.76
2021,6066,156.66
2021,6067,159.31
2021,6068,159.3
2021,6069,157.07
2021,6070,154
2021,6071,156.51
2021,6072,156.05
2021,6073,155.03
2021,6074,155.03
2021,6075,155.57
2021,6076,155.47
2021,6077,155.27
2021,6078,156.34
2021,6079,156.26
2021,6080,156
2021,6081,154.85
2021,6082,150
2021,6083,147.2
2021,6084,142.56
2021,6085,140.01
2021,6086,121.79
2021,6087,120.48
2021,6088,133.73
2021,6089,148.3
2021,6090,156.2
2021,6091,161.29
2021,6092,165
2021,6093,161.25
2021,6094,158.51
2021,6095,162.69
2021,6096,160.03
2021,6097,159.83
2021,6098,159.31
2021,6099,158.76
2021,6100,156.51
2021,6101,156.51
2021,6102,156.34
2021,6103,152.33
2021,6104,150.76
2021,6105,127
2021,6106,117.02
2021,6107,116.27
2021,6108,116.3
2021,6109,116.3
2021,6110,110.02
2021,6111,110.01
2021,6112,115.72
2021,6113,140.28
2021,6114,157.86
2021,6115,164.8
2021,6116,167.53
2021,6117,165.09
2021,6118,163
2021,6119,157.77
2021,6120,154.98
2021,6121,148.22
2021,6122,138.28
2021,6123,125
2021,6124,125
2021,6125,152.08
2021,6126,157.7
2021,6127,159.19
2021,6128,157
2021,6129,154.77
2021,6130,156.34
2021,6131,156.52
2021,6132,155.83
2021,6133,154.71
2021,6134,151.03
2021,6135,152.72
2021,6136,159.09
2021,6137,166.5
2021,6138,169.24
2021,6139,170
2021,6140,165
2021,6141,158.28
2021,6142,154.51
2021,6143,122.23
2021,6144,121.59
2021,6145,119.97
2021,6146,119.95
2021,6147,119.95
2021,6148,122.03
2021,6149,148.52
2021,6150,162.38
2021,6151,168.01
2021,6152,162.9
2021,6153,162.38
2021,6154,163.74
2021,6155,165
2021,6156,163.74
2021,6157,162.38
2021,6158,161.09
2021,6159,162.01
2021,6160,164.72
2021,6161,170.07
2021,6162,171.24
2021,6163,171.58
2021,6164,171.14
2021,6165,165.03
2021,6166,160.67
2021,6167,172
2021,6168,168.47
2021,6169,162.01
2021,6170,160
2021,6171,160
2021,6172,162.01
2021,6173,166.94
2021,6174,177.29
2021,6175,180
2021,6176,180
2021,6177,180
2021,6178,178.34
2021,6179,180
2021,6180,175.74
2021,6181,175.76
2021,6182,175.1
2021,6183,175.44
2021,6184,175.44
2021,6185,175.76
2021,6186,180
2021,6187,180.3
2021,6188,176.78
2021,6189,170
2021,6190,159.42
2021,6191,192.83
2021,6192,187.08
2021,6193,180.3
2021,6194,180
2021,6195,180
2021,6196,180
2021,6197,185.03
2021,6198,194
2021,6199,197.81
2021,6200,193.91
2021,6201,186.68
2021,6202,186.77
2021,6203,186.17
2021,6204,186
2021,6205,186.69
2021,6206,181.45
2021,6207,180
2021,6208,180
2021,6209,188.11
2021,6210,197.59
2021,6211,198.02
2021,6212,198.85
2021,6213,195.48
2021,6214,193.47
2021,6215,175.28
2021,6216,172.8
2021,6217,161.26
2021,6218,159.34
2021,6219,157.43
2021,6220,160.65
2021,6221,172.9
2021,6222,181.97
2021,6223,188.17
2021,6224,182.86
2021,6225,175.33
2021,6226,167.13
2021,6227,160.3
2021,6228,140.66
2021,6229,140.66
2021,6230,140.66
2021,6231,140.66
2021,6232,165.53
2021,6233,175
2021,6234,181.3
2021,6235,185.2
2021,6236,179.04
2021,6237,172.91
2021,6238,153.92
2021,6239,181.36
2021,6240,178.45
2021,6241,171.45
2021,6242,159.82
2021,6243,155.58
2021,6244,157.73
2021,6245,172.15
2021,6246,165
2021,6247,165
2021,6248,165
2021,6249,145.28
2021,6250,139.32
2021,6251,139.32
2021,6252,140.37
2021,6253,135.5
2021,6254,126
2021,6255,125.94
2021,6256,136.81
2021,6257,160
2021,6258,179.91
2021,6259,180.3
2021,6260,187.18
2021,6261,181.37
2021,6262,176
2021,6263,167.13
2021,6264,161.8
2021,6265,161.8
2021,6266,161.71
2021,6267,161.36
2021,6268,161.36
2021,6269,161
2021,6270,162.21
2021,6271,151
2021,6272,133.75
2021,6273,125.49
2021,6274,113.8
2021,6275,100
2021,6276,114.1
2021,6277,119.95
2021,6278,100
2021,6279,99.99
2021,6280,119.42
2021,6281,142.28
2021,6282,167.54
2021,6283,182.41
2021,6284,187.92
2021,6285,183.31
2021,6286,178.45
2021,6287,155.6
2021,6288,142.28
2021,6289,140.01
2021,6290,139.52
2021,6291,139.04
2021,6292,138.64
2021,6293,161.33
2021,6294,181.38
2021,6295,188.64
2021,6296,180.3
2021,6297,172.67
2021,6298,162.2
2021,6299,155
2021,6300,149.76
2021,6301,142.28
2021,6302,145.28
2021,6303,142.28
2021,6304,143.78
2021,6305,146.78
2021,6306,181.37
2021,6307,185.8
2021,6308,180
2021,6309,154.53
2021,6310,133.48
2021,6311,130.12
2021,6312,128.01
2021,6313,121.34
2021,6314,121.04
2021,6315,120.64
2021,6316,128.91
2021,6317,149.19
2021,6318,184.35
2021,6319,190
2021,6320,176.92
