,,Cost
2021,2773,75.117
2021,2774,70.623
2021,2775,69.678
2021,2776,72.1875
2021,2777,73.038
2021,2778,83.3805
2021,2779,86.4045
2021,2780,90.3105
2021,2781,82.7505
2021,2782,79.3065
2021,2783,86.667
2021,2784,83.937
2021,2785,82.9605
2021,2786,81.963
2021,2787,79.758
2021,2788,79.926
2021,2789,83.9055
2021,2790,87.087
2021,2791,89.586
2021,2792,85.6695
2021,2793,84.567
2021,2794,84.189
2021,2795,83.9055
2021,2796,82.803
2021,2797,79.5375
2021,2798,71.4105
2021,2799,69.678
2021,2800,69.678
2021,2801,77.7945
2021,2802,84.3675
2021,2803,84.9135
2021,2804,88.1895
2021,2805,84
2021,2806,77.931
2021,2807,80.5875
2021,2808,77.658
2021,2809,76.9125
2021,2810,76.125
2021,2811,71.9145
2021,2812,73.2375
2021,2813,77.6895
2021,2814,85.554
2021,2815,89.8485
2021,2816,88.2
2021,2817,83.6325
2021,2818,82.8975
2021,2819,80.5875
2021,2820,80.5455
2021,2821,73.5
2021,2822,65.6985
2021,2823,62.139
2021,2824,68.9955
2021,2825,74.97
2021,2826,81.8895
2021,2827,81.9
2021,2828,85.0605
2021,2829,80.5875
2021,2830,74.8545
2021,2831,80.5875
2021,2832,74.214
2021,2833,70.0875
2021,2834,69.678
2021,2835,68.25
2021,2836,68.418
2021,2837,75.3585
2021,2838,83.895
2021,2839,89.334
2021,2840,88.725
2021,2841,84
2021,2842,82.32
2021,2843,81.018
2021,2844,80.871
2021,2845,77.0175
2021,2846,70.0875
2021,2847,68.25
2021,2848,71.757
2021,2849,72.45
2021,2850,80.4825
2021,2851,86.5935
2021,2852,91.035
2021,2853,86.625
2021,2854,80.5875
2021,2855,88.9875
2021,2856,86.751
2021,2857,84.525
2021,2858,84.525
2021,2859,84
2021,2860,84.6615
2021,2861,88.221
2021,2862,88.7355
2021,2863,94.5
2021,2864,91.581
2021,2865,84.6615
2021,2866,81.8475
2021,2867,86.163
2021,2868,81.6375
2021,2869,78.75
2021,2870,77.574
2021,2871,70.875
2021,2872,73.122
2021,2873,79.3275
2021,2874,83.013
2021,2875,85.008
2021,2876,87.318
2021,2877,79.9155
2021,2878,72.303
2021,2879,72.7545
2021,2880,67.83
2021,2881,64.134
2021,2882,62.9265
2021,2883,62.895
2021,2884,60.9
2021,2885,59.703
2021,2886,59.3775
2021,2887,60.249
2021,2888,59.0205
2021,2889,57.435
2021,2890,56.0595
2021,2891,55.7865
2021,2892,53.97
2021,2893,52.0695
2021,2894,47.8065
2021,2895,51.429
2021,2896,52.9935
2021,2897,57.12
2021,2898,64.0605
2021,2899,72.1245
2021,2900,85.113
2021,2901,85.596
2021,2902,74.5605
2021,2903,64.2285
2021,2904,59.6085
2021,2905,59.346
2021,2906,59.346
2021,2907,59.6085
2021,2908,59.64
2021,2909,64.428
2021,2910,60.921
2021,2911,60.921
2021,2912,61.8345
2021,2913,59.64
2021,2914,62.16
2021,2915,64.8375
2021,2916,69.3105
2021,2917,62.3805
2021,2918,58.2435
2021,2919,56.2695
2021,2920,54.6
2021,2921,57.4875
2021,2922,68.355
2021,2923,78.75
2021,2924,86.751
2021,2925,84
2021,2926,74.403
2021,2927,61.404
2021,2928,57.4875
2021,2929,56.9835
2021,2930,55.272
2021,2931,58.632
2021,2932,64.428
2021,2933,78.477
2021,2934,87.2235
2021,2935,89.9535
2021,2936,87.7275
2021,2937,82.95
2021,2938,80.325
2021,2939,80.325
2021,2940,80.325
2021,2941,79.3275
2021,2942,74.8965
2021,2943,74.3715
2021,2944,79.275
2021,2945,80.325
2021,2946,86.793
2021,2947,91.35
2021,2948,90.4575
2021,2949,88.2
2021,2950,86.709
2021,2951,88.7355
2021,2952,87.8115
2021,2953,87.4545
2021,2954,87.5175
2021,2955,86.9715
2021,2956,87.8115
2021,2957,89.25
2021,2958,91.266
2021,2959,93.5025
2021,2960,89.145
2021,2961,87.5595
2021,2962,86.9715
2021,2963,86.1
2021,2964,85.092
2021,2965,82.95
2021,2966,75.474
2021,2967,73.5735
2021,2968,73.0275
2021,2969,74.3715
2021,2970,84.315
2021,2971,87.7065
2021,2972,89.145
2021,2973,87.1605
2021,2974,85.092
2021,2975,78.75
2021,2976,75.1275
2021,2977,74.403
2021,2978,76.65
2021,2979,75.1275
2021,2980,80.325
2021,2981,81.9525
2021,2982,86.898
2021,2983,88.41
2021,2984,86.919
2021,2985,80.325
2021,2986,78.2145
2021,2987,78.2145
2021,2988,77.2275
2021,2989,73.143
2021,2990,71.9145
2021,2991,68.8275
2021,2992,69.636
2021,2993,74.3715
2021,2994,81.375
2021,2995,87.402
2021,2996,89.775
2021,2997,87.8535
2021,2998,85.1655
2021,2999,79.8
2021,3000,75.3375
2021,3001,75.1905
2021,3002,74.403
2021,3003,74.3715
2021,3004,74.3715
2021,3005,79.275
2021,3006,84.5565
2021,3007,85.7535
2021,3008,84.798
2021,3009,78.75
2021,3010,75.3375
2021,3011,70.518
2021,3012,68.271
2021,3013,66.675
2021,3014,66.2025
2021,3015,67.7355
2021,3016,68.5335
2021,3017,74.3715
2021,3018,80.1465
2021,3019,86.52
2021,3020,89.25
2021,3021,84
2021,3022,78.162
2021,3023,79.3485
2021,3024,72.261
2021,3025,68.25
2021,3026,63.2625
2021,3027,63.0105
2021,3028,72.765
2021,3029,84
2021,3030,90.93
2021,3031,94.5
2021,3032,88.368
2021,3033,82.6875
2021,3034,80.829
2021,3035,79.3485
2021,3036,73.5
2021,3037,66.675
2021,3038,61.005
2021,3039,59.64
2021,3040,64.428
2021,3041,71.568
2021,3042,82.9605
2021,3043,88.41
2021,3044,90.2055
2021,3045,88.1055
2021,3046,86.121
2021,3047,84.7875
2021,3048,80.85
2021,3049,74.403
2021,3050,73.143
2021,3051,72.954
2021,3052,68.25
2021,3053,69.0375
2021,3054,65.3625
2021,3055,70.9485
2021,3056,64.428
2021,3057,52.9935
2021,3058,43.092
2021,3059,38.85
2021,3060,21
2021,3061,2.0475
2021,3062,0.168
2021,3063,1.05
2021,3064,2.0475
2021,3065,7.35
2021,3066,50.883
2021,3067,69.5835
2021,3068,63.777
2021,3069,59.3565
2021,3070,54.39
2021,3071,15.771
2021,3072,7.0455
2021,3073,2.1
2021,3074,1.6905
2021,3075,0.168
2021,3076,0.168
2021,3077,2.0475
2021,3078,2.0475
2021,3079,2.0475
2021,3080,2.0475
2021,3081,2.0475
2021,3082,2.0475
2021,3083,0.168
2021,3084,0.168
2021,3085,0.0315
2021,3086,0.0105
2021,3087,0.0105
2021,3088,0.1575
2021,3089,2.0475
2021,3090,14.7
2021,3091,42.7035
2021,3092,56.8155
2021,3093,57.015
2021,3094,52.2375
2021,3095,47.313
2021,3096,44.2155
2021,3097,42
2021,3098,37.59
2021,3099,40.2045
2021,3100,42.735
2021,3101,64.428
2021,3102,73.4895
2021,3103,77.7735
2021,3104,71.9985
2021,3105,66.675
2021,3106,66.444
2021,3107,65.289
2021,3108,62.8215
2021,3109,49.9065
2021,3110,55.9125
2021,3111,60.5115
2021,3112,66.8325
2021,3113,67.3365
2021,3114,70.3605
2021,3115,79.5375
2021,3116,87.318
2021,3117,81.375
2021,3118,71.4
2021,3119,72.2715
2021,3120,68.166
2021,3121,63.4095
2021,3122,59.3565
2021,3123,47.2605
2021,3124,52.5
2021,3125,64.428
2021,3126,71.148
2021,3127,71.4945
2021,3128,63
2021,3129,43.9635
2021,3130,42
2021,3131,42
2021,3132,41.4435
2021,3133,40.026
2021,3134,24.3495
2021,3135,26.25
2021,3136,40.6035
2021,3137,43.8585
2021,3138,67.095
2021,3139,82.6875
2021,3140,83.601
2021,3141,79.107
2021,3142,72.051
2021,3143,65.373
2021,3144,61.11
2021,3145,59.1255
2021,3146,57.5505
2021,3147,57.7605
2021,3148,61.782
2021,3149,70.0875
2021,3150,74.97
2021,3151,77.175
2021,3152,75.0855
2021,3153,70.35
2021,3154,53.655
2021,3155,47.25
2021,3156,47.25
2021,3157,31.5
2021,3158,18.9
2021,3159,5.25
2021,3160,6.3
2021,3161,43.05
2021,3162,47.25
2021,3163,76.3875
2021,3164,81.984
2021,3165,78.2355
2021,3166,69.3105
2021,3167,68.292
2021,3168,66.3075
2021,3169,63.777
2021,3170,63.8925
2021,3171,62.895
2021,3172,63.7245
2021,3173,63.3465
2021,3174,66.0135
2021,3175,71.022
2021,3176,66.15
2021,3177,63.7245
2021,3178,60.858
2021,3179,61.719
2021,3180,48.3
2021,3181,39.6165
2021,3182,38.3775
2021,3183,38.346
2021,3184,38.934
2021,3185,63.7245
2021,3186,73.71
2021,3187,81.648
2021,3188,83.958
2021,3189,82.2675
2021,3190,76.2615
2021,3191,79.149
2021,3192,72.45
2021,3193,68.9325
2021,3194,65.31
2021,3195,65.31
2021,3196,71.4
2021,3197,77.469
2021,3198,84
2021,3199,86.247
2021,3200,82.908
2021,3201,73.5
2021,3202,70.5705
2021,3203,70.5705
2021,3204,66.15
2021,3205,63.735
2021,3206,63
2021,3207,63.0525
2021,3208,68.25
2021,3209,75.327
2021,3210,83.0235
2021,3211,88.9455
2021,3212,91.371
2021,3213,89.25
2021,3214,82.6245
2021,3215,76.0095
2021,3216,70.0875
2021,3217,63.945
2021,3218,60.6585
2021,3219,58.59
2021,3220,56.7105
2021,3221,57.0675
2021,3222,63.7875
2021,3223,63.63
2021,3224,63.0945
2021,3225,47.25
2021,3226,31.5
2021,3227,29.211
2021,3228,10.5
2021,3229,4.032
2021,3230,2.0475
2021,3231,2.0475
2021,3232,2.0475
2021,3233,2.0475
2021,3234,40.425
2021,3235,64.0605
2021,3236,76.272
2021,3237,74.2665
2021,3238,68.25
2021,3239,44.499
2021,3240,40.53
2021,3241,38.5665
2021,3242,23.1945
2021,3243,22.995
2021,3244,22.89
2021,3245,23.184
2021,3246,26.5125
2021,3247,32.9595
2021,3248,23.205
2021,3249,19.8975
2021,3250,11.5605
2021,3251,10.5
2021,3252,7.8225
2021,3253,2.0475
2021,3254,1.05
2021,3255,2.0475
2021,3256,2.0475
2021,3257,5.25
2021,3258,37.8
2021,3259,56.112
2021,3260,74.5395
2021,3261,74.0565
2021,3262,68.3025
2021,3263,63.5355
2021,3264,55.6815
2021,3265,57.2145
2021,3266,67.0635
2021,3267,73.5
2021,3268,75.684
2021,3269,84.4515
2021,3270,89.376
2021,3271,94.4055
2021,3272,90.9615
2021,3273,86.1
2021,3274,85.953
2021,3275,81.921
2021,3276,80.514
2021,3277,78.4875
2021,3278,75.369
2021,3279,73.878
2021,3280,76.125
2021,3281,81.858
2021,3282,90.0585
2021,3283,93.366
2021,3284,99.3825
2021,3285,93.1665
2021,3286,87.801
2021,3287,87.591
2021,3288,86.2155
2021,3289,80.514
2021,3290,79.2855
2021,3291,79.2855
2021,3292,79.2855
2021,3293,85.071
2021,3294,92.379
2021,3295,94.5735
2021,3296,91.6125
2021,3297,86.541
2021,3298,84
2021,3299,76.734
2021,3300,70.833
2021,3301,65.6775
2021,3302,65.016
2021,3303,63.168
2021,3304,67.4625
2021,3305,79.2855
2021,3306,87.444
2021,3307,91.6755
2021,3308,92.379
2021,3309,87.885
2021,3310,82.866
2021,3311,76.2195
2021,3312,68.7645
2021,3313,66.255
2021,3314,65.184
2021,3315,67.011
2021,3316,73.2795
2021,3317,87.108
2021,3318,96.453
2021,3319,101.8605
2021,3320,93.786
2021,3321,88.8825
2021,3322,86.058
2021,3323,81.6585
2021,3324,78.7605
2021,3325,67.725
2021,3326,66.7275
2021,3327,67.0635
2021,3328,74.55
2021,3329,82.6245
2021,3330,89.439
2021,3331,93.786
2021,3332,94.5105
2021,3333,91.4235
2021,3334,84.0525
2021,3335,80.514
2021,3336,74.6235
2021,3337,72.66
2021,3338,74.487
2021,3339,78.75
2021,3340,82.6875
2021,3341,89.3865
2021,3342,94.7415
2021,3343,99.645
2021,3344,89.3445
2021,3345,85.806
2021,3346,85.7955
2021,3347,85.806
2021,3348,85.806
2021,3349,81.669
2021,3350,72.8175
2021,3351,71.4
2021,3352,73.878
2021,3353,78.477
2021,3354,86.2785
2021,3355,91.2345
2021,3356,94.5105
2021,3357,91.455
2021,3358,88.9875
2021,3359,84.8925
2021,3360,83.433
2021,3361,83.139
2021,3362,83.139
2021,3363,83.433
2021,3364,83.139
2021,3365,86.94
2021,3366,89.313
2021,3367,90.3105
2021,3368,84.8925
2021,3369,82.005
2021,3370,80.871
2021,3371,78.75
2021,3372,68.3235
2021,3373,55.8285
2021,3374,49.4235
2021,3375,42
2021,3376,39.879
2021,3377,41.4645
2021,3378,53.6025
2021,3379,66.1395
2021,3380,81.8895
2021,3381,80.871
2021,3382,78.75
2021,3383,70.5705
2021,3384,67.0635
2021,3385,67.0635
2021,3386,68.25
2021,3387,69.3
2021,3388,71.505
2021,3389,78.75
2021,3390,80.514
2021,3391,81.249
2021,3392,79.2855
2021,3393,75.621
2021,3394,72.45
2021,3395,68.3025
2021,3396,63.147
2021,3397,56.322
2021,3398,53.0775
2021,3399,49.875
2021,3400,52.08
2021,3401,53.3925
2021,3402,63.021
2021,3403,80.514
2021,3404,84.4515
2021,3405,84.4515
2021,3406,83.202
2021,3407,77.7
2021,3408,65.415
2021,3409,63.735
2021,3410,63.735
2021,3411,67.0635
2021,3412,69.405
2021,3413,73.878
2021,3414,74.5605
2021,3415,76.3875
2021,3416,78.75
2021,3417,80.514
2021,3418,82.95
2021,3419,82.383
2021,3420,82.383
2021,3421,72.8175
2021,3422,59.934
2021,3423,56.6475
2021,3424,56.5425
2021,3425,56.7
2021,3426,60.9
2021,3427,78.645
2021,3428,83.454
2021,3429,84
2021,3430,81.9315
2021,3431,71.505
2021,3432,61.4355
2021,3433,60.291
2021,3434,60.291
2021,3435,59.871
2021,3436,59.5035
2021,3437,73.878
2021,3438,80.2725
2021,3439,84.6615
2021,3440,80.2725
2021,3441,69.3
2021,3442,63.735
2021,3443,67.0635
2021,3444,65.1315
2021,3445,61.4355
2021,3446,60.291
2021,3447,61.8975
2021,3448,63.5145
2021,3449,64.554
2021,3450,77.7
2021,3451,86.856
2021,3452,89.838
2021,3453,88.263
2021,3454,87.024
2021,3455,84
2021,3456,82.6875
2021,3457,82.971
2021,3458,83.1495
2021,3459,83.1495
2021,3460,83.1495
2021,3461,84.7875
2021,3462,86.5095
2021,3463,88.8825
2021,3464,84
2021,3465,82.53
2021,3466,81.4485
2021,3467,80.1255
2021,3468,78.939
2021,3469,73.878
2021,3470,68.25
2021,3471,65.52
2021,3472,67.935
2021,3473,68.754
2021,3474,80.1255
2021,3475,84.0105
2021,3476,87.339
2021,3477,86.1315
2021,3478,83.1495
2021,3479,83.2125
2021,3480,77.7105
2021,3481,77.7105
2021,3482,78.939
2021,3483,78.9915
2021,3484,83.8845
2021,3485,86.835
2021,3486,88.8195
2021,3487,94.5
2021,3488,88.9035
2021,3489,86.037
2021,3490,85.05
2021,3491,85.764
2021,3492,85.05
2021,3493,83.8845
2021,3494,80.892
2021,3495,80.9235
2021,3496,82.971
2021,3497,83.3175
2021,3498,85.05
2021,3499,88.242
2021,3500,92.4
2021,3501,88.6305
2021,3502,86.415
2021,3503,89.25
2021,3504,88.4835
2021,3505,88.368
2021,3506,88.4835
2021,3507,88.4835
2021,3508,88.5885
2021,3509,90.951
2021,3510,93.2295
2021,3511,95.802
2021,3512,92.7465
2021,3513,90.951
2021,3514,89.2815
2021,3515,89.2605
2021,3516,88.8615
2021,3517,87.885
2021,3518,87.948
2021,3519,88.4835
2021,3520,89.2605
2021,3521,90.447
2021,3522,91.413
2021,3523,93.3135
2021,3524,96.558
2021,3525,93.6705
2021,3526,91.245
2021,3527,94.29
2021,3528,93.1245
2021,3529,92.421
2021,3530,93.9015
2021,3531,93.9015
2021,3532,94.29
2021,3533,94.29
2021,3534,97.6605
2021,3535,101.3355
2021,3536,99.708
2021,3537,95.6025
2021,3538,94.416
2021,3539,93.9015
2021,3540,91.6335
2021,3541,89.1765
2021,3542,87.9375
2021,3543,87.507
2021,3544,88.536
2021,3545,87.885
2021,3546,90.0375
2021,3547,94.5
2021,3548,98.3955
2021,3549,95.2875
2021,3550,91.854
2021,3551,96.537
2021,3552,94.5
2021,3553,94.29
2021,3554,94.29
2021,3555,94.29
2021,3556,94.29
2021,3557,91.854
2021,3558,91.6335
2021,3559,91.854
2021,3560,89.859
2021,3561,87.9375
2021,3562,88.137
2021,3563,87.738
2021,3564,87.675
2021,3565,78.939
2021,3566,71.106
2021,3567,65.1525
2021,3568,65.0055
2021,3569,67.0635
2021,3570,71.505
2021,3571,86.835
2021,3572,93.1245
2021,3573,90.0795
2021,3574,86.835
2021,3575,87.738
2021,3576,77.7105
2021,3577,71.505
2021,3578,72.3135
2021,3579,72.45
2021,3580,75.1485
2021,3581,77.7105
2021,3582,70.5705
2021,3583,68.775
2021,3584,69.405
2021,3585,68.3025
2021,3586,68.04
2021,3587,67.935
2021,3588,68.145
2021,3589,67.0635
2021,3590,65.7825
2021,3591,65.6985
2021,3592,65.793
2021,3593,67.0635
2021,3594,78.939
2021,3595,94.29
2021,3596,98.532
2021,3597,98.532
2021,3598,95.172
2021,3599,93.3765
2021,3600,91.035
2021,3601,90.216
2021,3602,91.035
2021,3603,91.35
2021,3604,91.35
2021,3605,93.4395
2021,3606,95.5605
2021,3607,99.75
2021,3608,96.5265
2021,3609,95.6025
2021,3610,94.4895
2021,3611,93.429
2021,3612,91.4025
2021,3613,89.271
2021,3614,87.0345
2021,3615,87.0345
2021,3616,87.0345
2021,3617,87.8955
2021,3618,89.5755
2021,3619,94.521
2021,3620,97.7655
2021,3621,96.5265
2021,3622,94.5
2021,3623,93.975
2021,3624,92.5155
2021,3625,91.035
2021,3626,91.0875
2021,3627,91.035
2021,3628,92.4
2021,3629,93.975
2021,3630,95.655
2021,3631,96.957
2021,3632,96.495
2021,3633,95.025
2021,3634,92.5995
2021,3635,90.195
2021,3636,87.423
2021,3637,83.139
2021,3638,78.246
2021,3639,77.805
2021,3640,81.9105
2021,3641,83.7375
2021,3642,91.035
2021,3643,94.92
2021,3644,97.167
2021,3645,96.999
2021,3646,96.096
2021,3647,94.143
2021,3648,91.35
2021,3649,89.25
2021,3650,89.25
2021,3651,88.3785
2021,3652,89.271
2021,3653,92.9985
2021,3654,95.697
2021,3655,97.398
2021,3656,94.5735
2021,3657,92.9985
2021,3658,89.4705
2021,3659,88.305
2021,3660,87.6855
2021,3661,84
2021,3662,81.9105
2021,3663,78.078
2021,3664,82.425
2021,3665,83.139
2021,3666,87.507
2021,3667,88.3785
2021,3668,93.4815
2021,3669,91.035
2021,3670,87.381
2021,3671,87.9375
2021,3672,83.9265
2021,3673,80.409
2021,3674,81.2175
2021,3675,81.459
2021,3676,84.7875
2021,3677,89.2605
2021,3678,92.4105
2021,3679,93.639
2021,3680,87.9375
2021,3681,86.037
2021,3682,84
2021,3683,84
2021,3684,82.509
2021,3685,78.078
2021,3686,69.195
2021,3687,69.153
2021,3688,72.765
2021,3689,78.75
2021,3690,86.0895
2021,3691,87.1605
2021,3692,91.686
2021,3693,91.0875
2021,3694,87.5175
2021,3695,81.06
2021,3696,79.653
2021,3697,78.7395
2021,3698,81.9
2021,3699,81.984
2021,3700,84.8925
2021,3701,88.326
2021,3702,92.4105
2021,3703,93.639
2021,3704,91.938
2021,3705,88.41
2021,3706,87.885
2021,3707,87.78
2021,3708,87.4545
2021,3709,83.034
2021,3710,79.884
2021,3711,75.642
2021,3712,79.695
2021,3713,83.9055
2021,3714,86.0475
2021,3715,85.7745
2021,3716,87.2865
2021,3717,84.3675
2021,3718,79.065
2021,3719,80.031
2021,3720,72.555
2021,3721,69.1635
2021,3722,69.195
2021,3723,68.9325
2021,3724,69.153
2021,3725,69.153
2021,3726,72.3135
2021,3727,80.241
2021,3728,83.16
2021,3729,87.927
2021,3730,87.927
2021,3731,87.5175
2021,3732,87.927
2021,3733,85.6275
2021,3734,81.501
2021,3735,80.031
2021,3736,79.6005
2021,3737,79.653
2021,3738,80.8605
2021,3739,85.6275
2021,3740,88.7775
2021,3741,88.557
2021,3742,84
2021,3743,88.4205
2021,3744,85.659
2021,3745,78.75
2021,3746,78.078
2021,3747,72.45
2021,3748,72.5025
2021,3749,72.5025
2021,3750,71.2635
2021,3751,69.195
2021,3752,68.9325
2021,3753,68.04
2021,3754,68.25
2021,3755,68.145
2021,3756,68.523
2021,3757,67.8195
2021,3758,57.2985
2021,3759,41.2965
2021,3760,57.7395
2021,3761,63.021
2021,3762,71.4525
2021,3763,80.199
2021,3764,88.7775
2021,3765,90.2265
2021,3766,86.94
2021,3767,80.5875
2021,3768,69.699
2021,3769,69.153
2021,3770,69.153
2021,3771,69.405
2021,3772,80.262
2021,3773,85.0605
2021,3774,90.237
2021,3775,94.5
2021,3776,90.3
2021,3777,86.6775
2021,3778,85.05
2021,3779,84
2021,3780,83.7375
2021,3781,82.4355
2021,3782,80.8185
2021,3783,81.1125
2021,3784,83.5275
2021,3785,87.339
2021,3786,92.4
2021,3787,94.4475
2021,3788,91.602
2021,3789,90.027
2021,3790,86.6775
2021,3791,85.05
2021,3792,83.2965
2021,3793,82.8765
2021,3794,83.2965
2021,3795,86.289
2021,3796,88.368
2021,3797,88.578
2021,3798,94.5315
2021,3799,98.5425
2021,3800,89.586
2021,3801,84.147
2021,3802,83.9475
2021,3803,84.147
2021,3804,84
2021,3805,83.2965
2021,3806,79.8105
2021,3807,78.1935
2021,3808,83.2965
2021,3809,87.9795
2021,3810,90.846
2021,3811,91.686
2021,3812,91.602
2021,3813,88.158
2021,3814,83.2965
2021,3815,86.1315
2021,3816,82.95
2021,3817,78.7605
2021,3818,81.312
2021,3819,83.853
2021,3820,86.079
2021,3821,87.0345
2021,3822,90.762
2021,3823,92.5155
2021,3824,86.7195
2021,3825,86.079
2021,3826,86.079
2021,3827,86.4045
2021,3828,86.5095
2021,3829,86.079
2021,3830,80.9235
2021,3831,76.041
2021,3832,82.236
2021,3833,87.1395
2021,3834,89.8065
2021,3835,91.035
2021,3836,90.762
2021,3837,89.25
2021,3838,81.9
2021,3839,87.0975
2021,3840,81.9
2021,3841,78.75
2021,3842,78.75
2021,3843,77.259
2021,3844,85.05
2021,3845,87.4125
2021,3846,93.7335
2021,3847,97.125
2021,3848,88.8195
2021,3849,88.1895
2021,3850,88.3995
2021,3851,88.557
2021,3852,88.557
2021,3853,87.864
2021,3854,84.9555
2021,3855,82.131
2021,3856,85.785
2021,3857,90.027
2021,3858,94.101
2021,3859,93.639
2021,3860,93.639
2021,3861,91.6125
2021,3862,86.7195
2021,3863,88.095
2021,3864,84
2021,3865,78.288
2021,3866,74.55
2021,3867,72.5025
2021,3868,76.125
2021,3869,86.1
2021,3870,94.5
2021,3871,96.873
2021,3872,89.3025
2021,3873,87.15
2021,3874,87.339
2021,3875,88.095
2021,3876,87.507
2021,3877,87.339
2021,3878,85.26
2021,3879,84
2021,3880,84
2021,3881,87.129
2021,3882,92.4735
2021,3883,94.416
2021,3884,92.4735
2021,3885,93.0615
2021,3886,89.292
2021,3887,87.129
2021,3888,85.68
2021,3889,83.9475
2021,3890,83.685
2021,3891,81.0705
2021,3892,77.0175
2021,3893,77.0175
2021,3894,77.0175
2021,3895,81.858
2021,3896,81.0705
2021,3897,77.0175
2021,3898,74.025
2021,3899,74.5605
2021,3900,80.535
2021,3901,77.0175
2021,3902,72.303
2021,3903,72.0825
2021,3904,72.345
2021,3905,77.0175
2021,3906,85.26
2021,3907,92.2425
2021,3908,95.991
2021,3909,96.474
2021,3910,93.114
2021,3911,84.651
2021,3912,84
2021,3913,83.9475
2021,3914,84
2021,3915,84.3255
2021,3916,85.071
2021,3917,84.756
2021,3918,84.3255
2021,3919,84.3255
2021,3920,83.685
2021,3921,79.8
2021,3922,77.0175
2021,3923,73.4895
2021,3924,76.503
2021,3925,77.0175
2021,3926,73.4895
2021,3927,73.4475
2021,3928,73.5
2021,3929,77.0175
2021,3930,83.9475
2021,3931,92.4735
2021,3932,97.9335
2021,3933,99.75
2021,3934,97.2615
2021,3935,92.085
2021,3936,91.434
2021,3937,88.1475
2021,3938,89.25
2021,3939,91.035
2021,3940,91.6545
2021,3941,92.4
2021,3942,97.65
2021,3943,97.65
2021,3944,94.5
2021,3945,91.917
2021,3946,92.085
2021,3947,92.4735
2021,3948,92.4735
2021,3949,91.6545
2021,3950,85.7955
2021,3951,85.7955
2021,3952,86.184
2021,3953,93.2925
2021,3954,99.75
2021,3955,103.2675
2021,3956,99.75
2021,3957,96.9045
2021,3958,92.4
2021,3959,94.5
2021,3960,91.35
2021,3961,88.2525
2021,3962,85.26
2021,3963,85.26
2021,3964,88.2525
2021,3965,89.25
2021,3966,98.2275
2021,3967,101.6505
2021,3968,96.6
2021,3969,94.5
2021,3970,96.6
2021,3971,96.6
2021,3972,96.81
2021,3973,95.655
2021,3974,93.9855
2021,3975,94.185
2021,3976,96.81
2021,3977,99.33
2021,3978,105
2021,3979,105
2021,3980,102.228
2021,3981,99.2775
2021,3982,97.377
2021,3983,102.375
2021,3984,99.75
2021,3985,98.0175
2021,3986,98.0175
2021,3987,98.0175
2021,3988,98.133
2021,3989,99.7605
2021,3990,104.2545
2021,3991,105
2021,3992,100.968
2021,3993,98.0175
2021,3994,97.3245
2021,3995,96.81
2021,3996,94.4895
2021,3997,93.6705
2021,3998,86.709
2021,3999,89.775
2021,4000,97.272
2021,4001,100.4325
2021,4002,103.8555
2021,4003,110.7855
2021,4004,105.882
2021,4005,105
2021,4006,100.4325
2021,4007,102.816
2021,4008,100.716
2021,4009,100.17
2021,4010,98.0805
2021,4011,97.755
2021,4012,97.524
2021,4013,97.524
2021,4014,98.784
2021,4015,103.95
2021,4016,101.6085
2021,4017,100.17
2021,4018,98.0175
2021,4019,97.356
2021,4020,94.1535
2021,4021,91.6545
2021,4022,87.6015
2021,4023,80.1045
2021,4024,89.0085
2021,4025,97.5975
2021,4026,100.716
2021,4027,107.4885
2021,4028,103.8555
2021,4029,99.603
2021,4030,97.2615
2021,4031,98.0175
2021,4032,95.088
2021,4033,93.6075
2021,4034,93.4815
2021,4035,93.051
2021,4036,94.122
2021,4037,95.991
2021,4038,101.9025
2021,4039,105.021
2021,4040,101.724
2021,4041,100.7895
2021,4042,99.12
2021,4043,100.674
2021,4044,98.7735
2021,4045,96.8205
2021,4046,91.5915
2021,4047,90.3
2021,4048,93.2085
2021,4049,95.655
2021,4050,101.85
2021,4051,101.7555
2021,4052,98.7735
2021,4053,98.238
2021,4054,95.8335
2021,4055,98.0175
2021,4056,97.776
2021,4057,97.335
2021,4058,96.7995
2021,4059,96.7995
2021,4060,95.6445
2021,4061,93.5445
2021,4062,94.122
2021,4063,97.1565
2021,4064,97.335
2021,4065,96.6315
2021,4066,94.08
2021,4067,92.652
2021,4068,91.1715
2021,4069,82.95
2021,4070,70.245
2021,4071,69.2895
2021,4072,76.65
2021,4073,85.05
2021,4074,93.45
2021,4075,97.3875
2021,4076,96.7995
2021,4077,95.8125
2021,4078,91.35
2021,4079,84.9975
2021,4080,70.14
2021,4081,69.027
2021,4082,65.205
2021,4083,65.1
2021,4084,62.9685
2021,4085,60.9
2021,4086,57.309
2021,4087,57.75
2021,4088,57.75
2021,4089,52.71
2021,4090,47.9115
2021,4091,41.8425
2021,4092,28.56
2021,4093,24.906
2021,4094,28.3395
2021,4095,8.4
2021,4096,4.032
2021,4097,22.47
2021,4098,65.205
2021,4099,83.202
2021,4100,90.0795
2021,4101,92.5365
2021,4102,85.05
2021,4103,69.2895
2021,4104,66.108
2021,4105,65.6145
2021,4106,65.7195
2021,4107,67.074
2021,4108,69.2895
2021,4109,90.2475
2021,4110,93.387
2021,4111,96.6
2021,4112,94.5
2021,4113,92.4315
2021,4114,92.295
2021,4115,93.6705
2021,4116,93.6705
2021,4117,92.652
2021,4118,84
2021,4119,84
